date,open,high,low,close,adj_close,volume,year,weekday,change,nChange
2020-01-02,424.5,430.700012,421.709991,430.26001,430.26001,9532100,2020,3,0.02851821138989973,0.4986781358829757
2020-01-03,440.5,454.0,436.920013,443.01001,443.01001,17778500,2020,4,0.029633244325913532,0.5012728735791245
2020-01-06,440.470001,451.55999800000006,440.0,451.540009,451.540009,10133000,2020,0,0.019254641672769367,0.4771213434604391
2020-01-07,461.39999400000005,471.630005,453.359985,469.05999800000006,469.05999800000006,17882100,2020,1,0.03880052409707966,0.522605594456791
2020-01-08,473.700012,498.48999,468.2300110000001,492.14001500000006,492.14001500000006,31144300,2020,2,0.04920482901635111,0.5468169350408385
2020-01-09,497.100006,498.799988,472.869995,481.339996,481.339996,28440400,2020,3,-0.02194501294514748,0.38124767600843285
2020-01-10,481.790009,484.940002,473.700012,478.14999400000005,478.14999400000005,12959500,2020,4,-0.006627336241553332,0.41689267973569905
2020-01-13,493.5,525.630005,492.0,524.8599849999998,524.8599849999998,26517600,2020,0,0.09768899212827298,0.6596420199593843
2020-01-14,544.26001,547.409973,524.900024,537.919983,537.919983,28996200,2020,1,0.024882822797017347,0.4902184038719881
2020-01-15,529.76001,537.840027,516.789978,518.5,518.5,17368800,2020,2,-0.03610199214331847,0.3483036737259437
2020-01-16,493.75,514.460022,492.170013,513.48999,513.48999,21736700,2020,3,-0.00966250723240109,0.40982968425830574
2020-01-17,507.609985,515.669983,503.160004,510.5,510.5,13629100,2020,4,-0.0058228788452137775,0.4187646925380206
2020-01-21,530.25,548.580017,528.409973,547.200012,547.200012,17803500,2020,1,0.07189032713026447,0.5996072295791478
2020-01-22,571.8900150000002,594.5,559.099976,569.5599980000002,569.5599980000002,31369000,2020,2,0.0408625466185117,0.5274040245245118
2020-01-23,564.25,582.0,555.599976,572.200012,572.200012,19651000,2020,3,0.0046351815599238,0.4431011248400313
2020-01-24,570.630005,573.8599849999998,554.26001,564.820007,564.820007,14353600,2020,4,-0.012897596723573613,0.4023014683805136
2020-01-27,541.98999,564.4400019999998,539.280029,558.02002,558.02002,13608100,2020,0,-0.01203921057279401,0.4042989761054804
2020-01-28,568.48999,576.8099980000002,558.080017,566.900024,566.900024,11788500,2020,1,0.015913414719421686,0.46934614037250766
2020-01-29,575.6900019999998,589.799988,567.429993,580.98999,580.98999,17801500,2020,2,0.024854410660600013,0.49015228740223277
2020-01-30,632.419983,650.880005,618.0,640.8099980000002,640.8099980000002,29005700,2020,3,0.10296220077733205,0.6719130415762761
2020-01-31,640.0,653.0,632.52002,650.570007,650.570007,15719300,2020,4,0.015230737707684535,0.46775751664720217
2020-02-03,673.6900019999998,786.1400150000002,673.52002,780.0,780.0,47233500,2020,0,0.1989486013916408,0.8952782211574003
2020-02-04,882.9600220000002,968.98999,833.880005,887.0599980000002,887.0599980000002,60938800,2020,1,0.13725640769230793,0.75171738507839
2020-02-05,823.26001,845.9799800000002,704.1099849999998,734.700012,734.700012,48423800,2020,2,-0.17175837749815895,0.032624445395829954
2020-02-06,699.919983,795.830017,687.0,748.960022,748.960022,39880800,2020,3,0.01940929599440372,0.47748123184154073
2020-02-07,730.549988,769.75,730.0,748.070007,748.070007,17063500,2020,4,-0.0011883344555872015,0.4295495103167937
2020-02-10,800.0,819.98999,752.400024,771.280029,771.280029,24689200,2020,0,0.03102653733315628,0.5045151364494911
2020-02-11,768.789978,783.51001,758.0,774.380005,774.380005,11697500,2020,1,0.0040192613362739745,0.44166784751654886
2020-02-12,777.869995,789.75,763.369995,767.289978,767.289978,12022500,2020,2,-0.009155746473593367,0.4110089420195232
2020-02-13,741.840027,818.0,735.0,804.0,804.0,26289300,2020,3,0.04784373972365371,0.5436496118331383
2020-02-14,787.219971,812.969971,785.5,800.030029,800.030029,15693700,2020,4,-0.004937774875621874,0.42082437397050043
2020-02-18,841.599976,860.0,832.3599849999998,858.400024,858.400024,16381700,2020,1,0.07295975511439211,0.6020958422596419
2020-02-19,923.5,944.780029,901.02002,917.419983,917.419983,25423000,2020,2,0.06875577510468472,0.5923129694379291
2020-02-20,911.950012,912.0,859.9400019999998,899.409973,899.409973,17634900,2020,3,-0.019631150763804506,0.38663214962504844
2020-02-21,906.97998,913.059998,880.4500119999999,901.0,901.0,14314800,2020,4,0.001767855647293299,0.4364287132974231
2020-02-24,839.0,863.5,822.200012,833.789978,833.789978,15192200,2020,0,-0.0745949189789123,0.2587286978938591
2020-02-25,849.0,856.599976,787.0,799.909973,799.909973,17290500,2020,1,-0.040633739783329445,0.3377580691512421
2020-02-26,782.5,813.3099980000002,776.1099849999998,778.799988,778.799988,14085500,2020,2,-0.02639045106642276,0.3709029180227124
2020-02-27,730.0,739.77002,669.0,679.0,679.0,24277200,2020,3,-0.12814585200019288,0.13411298468362753
2020-02-28,629.700012,690.52002,611.52002,667.98999,667.98999,24564200,2020,4,-0.0162150368188512,0.39458161850710516
2020-03-02,711.26001,743.6900019999998,686.669983,743.619995,743.619995,20195000,2020,0,0.11322026696837176,0.6957840772881317
2020-03-03,805.0,806.97998,716.1099849999998,745.51001,745.51001,25784000,2020,1,0.002541640908942945,0.4382293505003962
2020-03-04,763.960022,766.52002,724.72998,749.5,749.5,15049000,2020,2,0.005352027399337045,0.4447692611450471
