date,open,high,low,close,adj_close,volume,year,weekday,change,nChange
2016-01-04,230.720001,231.380005,219.0,223.410004,223.410004,6827100,2016,0,-0.06916374878471225,0.27136730396721054
2016-01-05,226.360001,226.889999,220.0,223.429993,223.429993,3186800,2016,1,8.947226911114323e-05,0.43252303080204524
2016-01-06,220.0,220.050003,215.979996,219.039993,219.039993,3779100,2016,2,-0.019648212583527166,0.38659244591283565
2016-01-07,214.190002,218.440002,213.669998,215.649994,215.649994,3554300,2016,3,-0.015476621203142648,0.39629994876589875
2016-01-08,217.860001,220.440002,210.770004,211.0,211.0,3628100,2016,4,-0.021562690143177063,0.3821373603884443
2016-01-11,214.00999500000003,214.449997,203.0,207.850006,207.850006,4091400,2016,0,-0.014928881516587642,0.39757456655204404
2016-01-12,211.600006,213.740005,205.309998,209.970001,209.970001,3091900,2016,1,0.010199638868425093,0.456049896728865
2016-01-13,212.00999500000003,212.649994,200.0,200.309998,200.309998,4126400,2016,2,-0.04600658643612612,0.32525518489073085
2016-01-14,202.210007,210.0,193.380005,206.179993,206.179993,6490700,2016,3,0.0293045532355304,0.5005079928881072
2016-01-15,198.970001,205.070007,197.25,204.990005,204.990005,5578600,2016,4,-0.0057715978290871295,0.4188840260405056
2016-01-19,208.710007,210.470001,200.779999,204.720001,204.720001,4038700,2016,1,-0.0013171569023572643,0.42924973400710065
2016-01-20,199.399994,201.279999,191.25,198.699997,198.699997,5838600,2016,2,-0.029406037371013886,0.36388549709478396
2016-01-21,201.550003,203.229996,195.020004,199.970001,199.970001,3166200,2016,3,0.00639156527012932,0.4471883180291979
2016-01-22,204.800003,205.5,199.029999,202.550003,202.550003,3124100,2016,4,0.012901945227274402,0.4623382994740931
2016-01-25,200.059998,203.570007,195.880005,196.380005,196.380005,2698700,2016,0,-0.03046160409091671,0.3614291402729634
2016-01-26,196.699997,197.820007,188.880005,193.559998,193.559998,4964200,2016,1,-0.014359949731134816,0.3988984994176769
2016-01-27,192.380005,193.259995,185.770004,188.070007,188.070007,3617200,2016,2,-0.028363251997967076,0.36631211107993683
2016-01-28,190.789993,191.279999,182.410004,189.699997,189.699997,4592800,2016,3,0.008666932202538773,0.45248321126634283
2016-01-29,189.949997,193.740005,188.080002,191.199997,191.199997,2852300,2016,4,0.00790722205441047,0.4507153275601068
2016-02-01,188.759995,199.520004,182.75,196.940002,196.940002,5297600,2016,0,0.030020947123759613,0.5021750774799976
2016-02-02,192.419998,193.119995,180.229996,182.779999,182.779999,5773600,2016,1,-0.07190008559053426,0.26499971066112543
2016-02-03,183.589996,183.940002,170.179993,173.479996,173.479996,7931400,2016,2,-0.05088085704607102,0.3139125121459521
2016-02-04,170.699997,175.979996,166.990005,175.330002,175.330002,4385400,2016,3,0.010664088325203833,0.45713069396322104
2016-02-05,171.300003,173.0,157.740005,162.600006,162.600006,9437600,2016,4,-0.07260591943642367,0.2633571998186257
2016-02-08,157.100006,157.149994,146.0,147.990005,147.990005,9313000,2016,0,-0.08985240135846004,0.22322376938468977
2016-02-09,142.320007,159.78999299999995,141.050003,148.25,148.25,8651600,2016,1,0.0017568416191350458,0.4364030831002105
2016-02-10,150.5,154.970001,141.740005,143.669998,143.669998,10406500,2016,2,-0.030893774030354183,0.3604234590981906
2016-02-11,152.0,163.259995,147.0,150.470001,150.470001,14252400,2016,3,0.047330709923167145,0.5424557656967819
2016-02-12,155.0,157.009995,143.699997,151.03999299999995,151.03999299999995,7235800,2016,4,0.003788077332437557,0.44112987071772397
2016-02-16,158.699997,162.949997,154.110001,155.169998,155.169998,5593800,2016,1,0.027343784371070785,0.49594518517030417
2016-02-17,159.0,169.339996,156.679993,168.679993,168.679993,5825200,2016,2,0.0870657677007897,0.6349212426743815
2016-02-18,172.419998,172.949997,164.770004,166.770004,166.770004,3887600,2016,3,-0.011323150813742303,0.40596528316197766
2016-02-19,163.660004,167.490005,162.5,166.580002,166.580002,2959400,2016,4,-0.0011393056031826483,0.42966360292107836
2016-02-22,170.119995,178.910004,169.850006,177.740005,177.740005,5060100,2016,0,0.06699485452041229,0.5882152187147347
2016-02-23,176.160004,181.729996,173.679993,177.21000700000005,177.21000700000005,5984400,2016,1,-0.0029818723140012816,0.4253758575569621
2016-02-24,172.75,179.5,167.839996,179.0,179.0,5395600,2016,2,0.010100970200853005,0.45582028977923233
2016-02-25,178.649994,188.520004,175.199997,187.429993,187.429993,5750700,2016,3,0.047094932960893836,0.5419071008527809
2016-02-26,188.699997,192.0,185.0,190.339996,190.339996,6065100,2016,4,0.015525812883106801,0.4684441714141932
2016-02-29,192.399994,196.350006,189.220001,191.929993,191.929993,4499000,2016,0,0.008353457147282814,0.4517537390539947
2016-03-01,194.25,195.949997,182.699997,186.350006,186.350006,6712200,2016,1,-0.029073032894863852,0.36466041525132
2016-03-02,183.729996,188.520004,181.5,188.339996,188.339996,4862400,2016,2,0.010678776152011531,0.4571648732745773
2016-03-03,188.279999,197.419998,184.220001,195.740005,195.740005,4829000,2016,3,0.03929069319933501,0.5237462425991287
2016-03-04,198.0,204.029999,197.5,201.039993,201.039993,6489100,2016,4,0.027076672446187038,0.4953236022930624
2016-03-07,197.679993,209.699997,197.399994,205.289993,205.289993,5329400,2016,0,0.02114007236361175,0.4815088354608944
2016-03-08,203.5,207.5,202.199997,202.600006,202.600006,4178700,2016,1,-0.013103351803416945,0.4018226659661632
2016-03-09,204.520004,209.369995,202.789993,208.720001,208.720001,3208600,2016,2,0.030207279460791273,0.5026086821954205
2016-03-10,210.0,213.289993,200.669998,205.179993,205.179993,5192500,2016,3,-0.016960559520119975,0.3928467497029312
2016-03-11,207.929993,209.419998,205.330002,207.5,207.5,3343100,2016,4,0.011307179448046887,0.45862719933503987
2016-03-14,212.649994,216.720001,210.639999,215.149994,215.149994,4065700,2016,0,0.036867440963855386,0.5181072128273676
2016-03-15,214.270004,218.970001,211.5,218.339996,218.339996,3180500,2016,1,0.01482687468724736,0.4668177070959658
2016-03-16,218.0,222.580002,217.020004,221.929993,221.929993,3516700,2016,2,0.0164422325994729,0.4705767261636967
2016-03-17,221.470001,228.5,220.0,226.380005,226.380005,3782900,2016,3,0.02005142225188109,0.47897549192314864
2016-03-18,229.100006,234.479996,228.059998,232.740005,232.740005,4711800,2016,4,0.02809435400445364,0.49769179843922284
2016-03-21,235.339996,239.880005,235.0,238.320007,238.320007,5307800,2016,0,0.0239752594316564,0.48810645829649296
2016-03-22,237.210007,238.990005,232.559998,234.240005,234.240005,4316000,2016,1,-0.017119846761333837,0.39247608028506575
2016-03-23,232.369995,234.729996,222.02999900000003,222.580002,222.580002,4948800,2016,2,-0.049778017209314816,0.3164788758871667
2016-03-24,215.77999900000003,228.889999,215.0,227.75,227.75,4960900,2016,3,0.023227594364025536,0.4863666040980951
2016-03-28,231.610001,234.809998,225.0,230.25999500000003,230.25999500000003,3925700,2016,0,0.011020834248079174,0.45796085965979794
2016-03-29,229.889999,232.380005,225.330002,230.130005,230.130005,4014300,2016,1,-0.0005645357544632132,0.431001121253419
2016-03-30,235.089996,235.5,226.5,226.889999,226.889999,4033000,2016,2,-0.014079024593077388,0.39955222633638054
2016-03-31,229.339996,237.419998,225.00999500000003,229.770004,229.770004,8012900,2016,3,0.012693397737641188,0.46185299898178395
2016-04-01,244.830002,247.899994,233.25,237.589996,237.589996,15997500,2016,4,0.034033998624119856,0.511513650062254
2016-04-04,249.119995,252.119995,243.639999,246.990005,246.990005,13475300,2016,0,0.03956399325836927,0.5243822255756235
2016-04-05,240.5,256.559998,240.0,255.470001,255.470001,9948700,2016,1,0.03433335693077945,0.5122102718909525
2016-04-06,253.970001,267.73999,253.449997,265.420013,265.420013,11705500,2016,2,0.03894786848182612,0.5229484722472753
2016-04-07,266.450012,269.339996,254.50999500000003,257.200012,257.200012,8856200,2016,3,-0.030969785989724778,0.36024657544752275
2016-04-08,260.5,260.820007,248.020004,250.070007,250.070007,7363900,2016,4,-0.02772163556508703,0.3678051847740773
2016-04-11,251.0,258.98999,245.300003,249.919998,249.919998,9161700,2016,0,-0.0005998680201580967,0.4309189012949516
2016-04-12,249.5,251.800003,243.630005,247.820007,247.820007,5763200,2016,1,-0.008402652916154347,0.4127614285866013
2016-04-13,248.50999500000003,255.5,247.330002,254.52999900000003,254.52999900000003,4925600,2016,2,0.02707607057730423,0.49532220171391544
2016-04-14,253.0,256.839996,251.050003,251.860001,251.860001,4132200,2016,3,-0.010489914786036756,0.4079042652862242
2016-04-15,251.309998,254.600006,249.119995,254.50999500000003,254.50999500000003,3752400,2016,4,0.010521694550457898,0.45679933649108123
2016-04-18,252.229996,258.309998,251.660004,253.880005,253.880005,4271400,2016,0,-0.0024753055376077492,0.4265546639113501
2016-04-19,253.119995,254.369995,241.25,247.369995,247.369995,6357500,2016,1,-0.02564207449105739,0.37264442793537683
2016-04-20,246.25999500000003,253.660004,241.5,249.970001,249.970001,5194100,2016,2,0.010510595676731157,0.4567735088539654
2016-04-21,248.990005,250.899994,246.910004,248.289993,248.289993,2783100,2016,3,-0.00672083847373344,0.4166750953409465
2016-04-22,248.889999,254.0,245.710007,253.75,253.75,3786300,2016,4,0.021990443247545583,0.48348769125697394
2016-04-25,253.00999500000003,257.380005,250.75999500000003,251.820007,251.820007,3670300,2016,0,-0.007605883743842349,0.41461555050511445
2016-04-26,252.050003,255.729996,249.389999,253.740005,253.740005,3223800,2016,1,0.007624485531842562,0.4500573854585867
2016-04-27,252.75,255.0,249.399994,251.470001,251.470001,3205800,2016,2,-0.008946180954004474,0.4114966115187169
2016-04-28,249.850006,253.429993,247.440002,247.710007,247.710007,2519000,2016,3,-0.014952057840092051,0.3975206340821477
2016-04-29,248.139999,248.429993,237.809998,240.75999500000003,240.75999500000003,5413800,2016,4,-0.028057049790483266,0.36702465900990433
2016-05-02,241.5,243.190002,234.820007,241.800003,241.800003,3843900,2016,0,0.004319687745466067,0.4423669548735352
2016-05-03,237.360001,238.910004,231.619995,232.320007,232.320007,4302200,2016,1,-0.03920593830596437,0.3410806349663656
2016-05-04,230.289993,234.460007,220.399994,222.559998,222.559998,8700500,2016,2,-0.04201105675758694,0.33455298331276667
2016-05-05,228.460007,228.639999,209.789993,211.52999900000003,211.52999900000003,11254800,2016,3,-0.049559665254849505,0.3169869918620225
2016-05-06,210.869995,216.369995,208.110001,214.929993,214.929993,5685200,2016,4,0.016073341918750556,0.46971829900507833
2016-05-09,215.720001,216.149994,206.800003,208.919998,208.919998,4776400,2016,0,-0.027962570119285324,0.3672445179543885
2016-05-10,207.550003,209.470001,205.0,208.690002,208.690002,4070600,2016,1,-0.0011008807304315592,0.4297530195316347
