date,open,high,low,close,adj_close,volume,year,weekday,change,nChange
2015-01-02,222.869995,223.25,213.25999500000003,219.309998,219.309998,4764400,2015,4,-0.013938248928766618,0.39987981838419345
2015-01-05,214.550003,216.5,207.160004,210.089996,210.089996,5368500,2015,0,-0.04204095610816609,0.33448340602089266
2015-01-06,210.059998,214.199997,204.210007,211.27999900000003,211.27999900000003,6261900,2015,1,0.005664253523047421,0.44549582703090335
2015-01-07,213.350006,214.77999900000003,209.77999900000003,210.949997,210.949997,2968400,2015,2,-0.0015619178415465433,0.42868016299718087
2015-01-08,212.809998,213.800003,210.00999500000003,210.619995,210.619995,3442500,2015,3,-0.001564361245286045,0.42867447707384615
2015-01-09,208.919998,209.979996,204.960007,206.660004,206.660004,4668300,2015,4,-0.018801590988547893,0.3885625769250367
2015-01-12,203.050003,204.470001,199.25,202.210007,202.210007,5950300,2015,0,-0.021532937742515464,0.3822065957204728
2015-01-13,203.320007,207.610001,200.910004,204.25,204.25,4477300,2015,1,0.010088486867022411,0.4557912404338563
2015-01-14,185.830002,195.199997,185.0,192.690002,192.690002,11551900,2015,2,-0.0565972974296206,0.3006100680011093
2015-01-15,194.490005,195.75,190.0,191.869995,191.869995,5216500,2015,3,-0.004255576270117035,0.42241188442045335
2015-01-16,190.699997,194.490005,189.649994,193.070007,193.070007,3603200,2015,4,0.00625429734336531,0.44686888866299446
2015-01-20,193.869995,194.119995,187.039993,191.929993,191.929993,4503200,2015,1,-0.0059046664871152555,0.41857436858375285
2015-01-21,189.550003,198.679993,189.509995,196.570007,196.570007,4153000,2015,2,0.024175554468967277,0.4885725549173874
2015-01-22,197.0,203.240005,195.199997,201.619995,201.619995,4116900,2015,3,0.025690531719826337,0.49209798313986214
2015-01-23,200.289993,203.5,198.330002,201.289993,201.289993,3438600,2015,4,-0.001636752346908743,0.4285060193411826
2015-01-26,201.830002,208.619995,201.050003,206.550003,206.550003,3234500,2015,0,0.026131502722045372,0.4931241448301677
2015-01-27,204.419998,208.029999,203.300003,205.979996,205.979996,2781000,2015,1,-0.0027596562174826205,0.42589296558463113
2015-01-28,206.110001,206.369995,198.419998,199.369995,199.369995,3149600,2015,2,-0.032090499700757405,0.35763861830232574
2015-01-29,201.070007,205.979996,196.5,205.199997,205.199997,3548100,2015,3,0.029242123419825575,0.5003627155685402
2015-01-30,203.960007,207.470001,203.0,203.600006,203.600006,3007000,2015,4,-0.007797227209511063,0.41417028464143757
2015-02-02,203.970001,211.949997,203.300003,210.940002,210.940002,4149200,2015,0,0.03605105984132429,0.5162074529147783
2015-02-03,213.220001,220.369995,211.270004,218.360001,218.360001,4826200,2015,1,0.03517587432278501,0.5141708522165105
2015-02-04,218.289993,221.479996,216.800003,218.550003,218.550003,3305400,2015,2,0.0008701318883030811,0.4343396649806015
2015-02-05,219.880005,225.479996,219.639999,220.990005,220.990005,3522900,2015,3,0.011164502248942968,0.4582951823201709
2015-02-06,222.0,223.399994,216.5,217.360001,217.360001,3243900,2015,4,-0.01642610035689164,0.39409046304366757
2015-02-09,215.380005,217.929993,211.990005,217.479996,217.479996,3472400,2015,0,0.0005520564935955661,0.43359948754708505
2015-02-10,217.550003,220.5,215.0,216.289993,216.289993,5390500,2015,1,-0.0054717814138638765,0.41958171391086135
