date,open,high,low,close,adj_close,volume,year,weekday,change,nChange
2019-01-02,306.100006,315.130005,298.799988,310.119995,310.119995,11658600,2019,2,-0.0681490198851809,0.2737286291280603
2019-01-03,307.0,309.399994,297.380005,300.359985,300.359985,6965200,2019,3,-0.03147172113168653,0.3590785471392954
2019-01-04,306.0,318.0,302.730011,317.690002,317.690002,7394100,2019,4,0.05769748923113043,0.5665797822968577
2019-01-07,321.720001,336.73999,317.75,334.959991,334.959991,7551200,2019,0,0.05436113472655022,0.558815917642152
2019-01-08,341.959991,344.01001,327.019989,335.350006,335.350006,7008500,2019,1,0.001164362940289204,0.4350243554299215
2019-01-09,335.5,343.5,331.470001,338.5299990000001,338.5299990000001,5432900,2019,2,0.00948260904459349,0.45438133228285854
2019-01-10,334.399994,345.390015,331.790009,344.970001,344.970001,6056400,2019,3,0.01902343077134483,0.47658330406957455
2019-01-11,342.089996,348.410004,338.769989,347.26001,347.26001,5039100,2019,4,0.0066382844692631626,0.4477624460084527
2019-01-14,342.380005,342.5,334.0,334.399994,334.399994,5247300,2019,0,-0.03703281584309126,0.3461376001829472
2019-01-15,335.0,348.799988,334.5,344.429993,344.429993,6056600,2019,1,0.029994016686495612,0.5021124089986588
2019-01-16,344.7799990000001,352.0,343.5,346.049988,346.049988,4691700,2019,2,0.004703408625624425,0.4432598926517732
2019-01-17,346.209991,351.5,344.149994,347.309998,347.309998,3676700,2019,3,0.00364112135151995,0.4407878967624751
2019-01-18,323.0,327.130005,299.730011,302.26001,302.26001,24150800,2019,4,-0.12971117520204525,0.13047039890223994
2019-01-22,304.820007,308.0,295.5,298.920013,298.920013,12066700,2019,1,-0.011050079036257689,0.40660073491583054
2019-01-23,292.5,294.5,281.690002,287.589996,287.589996,12530000,2019,2,-0.03790317311407316,0.3441122350594671
2019-01-24,283.0299990000001,293.679993,279.27999900000003,291.51001,291.51001,8012200,2019,3,0.013630564534658005,0.4640338332309423
2019-01-25,294.390015,298.519989,289.549988,297.040009,297.040009,7249600,2019,4,0.018970185620726967,0.4764593999273891
2019-01-28,292.910004,297.459991,287.75,296.380005,296.380005,6423300,2019,0,-0.002221936372214475,0.4271442666963925
2019-01-29,295.269989,298.559998,291.799988,297.459991,297.459991,4621700,2019,1,0.003643923280182209,0.4407944169913285
2019-01-30,300.450012,309.0,298.48999,308.769989,308.769989,11250300,2019,2,0.038021913340271725,0.5207937280840013
2019-01-31,301.0,311.559998,294.0,307.019989,307.019989,12569200,2019,3,-0.005667649261081523,0.419125919583874
2019-02-01,305.420013,316.100006,303.5,312.209991,312.209991,7283400,2019,4,0.01690444331297267,0.47165231372989835
2019-02-04,312.980011,315.299988,301.880005,312.890015,312.890015,7352100,2019,0,0.0021780981378011154,0.4373833681962175
2019-02-05,312.48999,322.440002,312.25,321.350006,321.350006,6742800,2019,1,0.0270382261958727,0.4952341359358418
2019-02-06,319.589996,324.23999,315.619995,317.220001,317.220001,5038500,2019,2,-0.012852045815738938,0.4024074676329437
2019-02-07,313.299988,314.700012,303.0,307.51001,307.51001,6520600,2019,3,-0.030609643053371032,0.36108464616523583
2019-02-08,306.829987,307.450012,298.5,305.799988,305.799988,5844200,2019,4,-0.005560866132455452,0.41937440929230296
2019-02-11,311.600006,318.600006,310.5,312.839996,312.839996,7129700,2019,0,0.023021609798101104,0.4858872676580975
2019-02-12,316.200012,318.190002,309.619995,311.809998,311.809998,5517600,2019,1,-0.0032924114984325017,0.42465321726361294
2019-02-13,312.350006,312.75,305.570007,308.170013,308.170013,5141600,2019,2,-0.011673727665397132,0.4051494732042576
2019-02-14,303.380005,306.769989,301.0,303.769989,303.769989,5200800,2019,3,-0.014277910940023791,0.39908940780878077
2019-02-15,304.5,308.0,303.899994,307.880005,307.880005,3904900,2019,4,0.01353002649646201,0.4637998761618924
2019-02-19,306.559998,311.540009,305.470001,305.640015,305.640015,4168400,2019,1,-0.007275529308894151,0.4153843018825531
2019-02-20,304.410004,306.299988,299.0,302.559998,302.559998,7142100,2019,2,-0.010077270150637828,0.40886451009693886
2019-02-21,301.809998,303.23999,290.5,291.230011,291.230011,8909200,2019,3,-0.03744707520787337,0.34517359781578344
2019-02-22,294.48999,296.5,292.100006,294.709991,294.709991,5740600,2019,4,0.011949249282554236,0.46012132811756007
2019-02-25,297.910004,302.899994,297.0,298.769989,298.769989,6626500,2019,0,0.01377624825756249,0.4643728465778368
2019-02-26,292.220001,302.01001,288.769989,297.859985,297.859985,8582500,2019,1,-0.003045834700619863,0.42522701386783474
2019-02-27,301.7799990000001,316.299988,300.549988,314.73999,314.73999,11183900,2019,2,0.05667093886411088,0.5641909479868834
2019-02-28,318.920013,320.0,310.809998,319.880005,319.880005,10520700,2019,3,0.01633098800060331,0.4703178543897276
2019-03-01,306.940002,307.130005,291.899994,294.790009,294.790009,22911400,2019,4,-0.07843564964305907,0.2497911245602468
2019-03-04,298.119995,299.0,282.7799990000001,285.359985,285.359985,17096800,2019,0,-0.03198895387258529,0.3578749205493129
2019-03-05,282.0,284.0,270.100006,276.540009,276.540009,18764700,2019,1,-0.030908243845050653,0.360389787111977
2019-03-06,276.480011,281.51001,274.390015,276.23999,276.23999,10335500,2019,2,-0.0010849026912413975,0.4297902012320654
2019-03-07,278.839996,284.700012,274.25,276.589996,276.589996,9442500,2019,3,0.0012670359566694439,0.43526328070053416
2019-03-08,276.910004,285.589996,275.890015,284.140015,284.140015,8819600,2019,4,0.027296789866543186,0.4958358265957982
2019-03-11,283.519989,291.2799990000001,280.5,290.920013,290.920013,7392300,2019,0,0.023861468438368238,0.4878416609347015
2019-03-12,286.48999,288.070007,281.059998,283.359985,283.359985,7504100,2019,1,-0.02598662059045071,0.37184265184134235
2019-03-13,283.899994,291.98999,282.700012,288.959991,288.959991,6844700,2019,2,0.019762868070451117,0.4783040118369959
2019-03-14,292.450012,295.390015,288.290009,289.959991,289.959991,7103400,2019,3,0.003460686708008653,0.4403680162763581
2019-03-15,283.51001,283.720001,274.399994,275.429993,275.429993,14785500,2019,4,-0.050110354707522314,0.31570550982183276
2019-03-18,276.0,278.049988,267.299988,269.48999,269.48999,10281000,2019,0,-0.021566289623367367,0.3821289842170913
2019-03-19,267.5,273.299988,263.459991,267.470001,267.470001,11800600,2019,1,-0.007495599372726063,0.41487218778082985
2019-03-20,269.690002,274.970001,266.299988,273.600006,273.600006,6908200,2019,2,0.022918476752837723,0.4856472718771475
2019-03-21,272.600006,276.450012,268.450012,274.019989,274.019989,5947100,2019,3,0.001535025551132488,0.4358869059590084
2019-03-22,272.579987,272.799988,264.0,264.52999900000003,264.52999900000003,8745600,2019,4,-0.03463247347258297,0.3517233175472135
2019-03-25,259.709991,263.179993,254.460007,260.420013,260.420013,10215000,2019,0,-0.015536937268124544,0.39615959025052483
2019-03-26,264.440002,270.26001,264.429993,267.769989,267.769989,7350900,2019,1,0.028223545169702557,0.4979924327753521
2019-03-27,268.75,275.369995,268.179993,274.829987,274.829987,8779200,2019,2,0.026365904657074946,0.49366960991664827
2019-03-28,277.160004,280.329987,275.100006,278.619995,278.619995,6774100,2019,3,0.013790372882417667,0.4644057152899366
2019-03-29,278.700012,280.160004,274.5,279.859985,279.859985,5991300,2019,4,0.004450470254297354,0.44267129234617936
2019-04-01,282.619995,289.200012,281.27999900000003,289.179993,289.179993,8110400,2019,0,0.033302395839119446,0.5098111736030075
2019-04-02,288.299988,289.440002,283.880005,285.880005,285.880005,5478900,2019,1,-0.0114115363437333,0.4057596055904419
2019-04-03,287.320007,296.170013,287.170013,291.809998,291.809998,7929900,2019,2,0.020742944229345542,0.48058469832834866
2019-04-04,261.890015,271.200012,260.589996,267.77999900000003,267.77999900000003,23720700,2019,3,-0.08234810035535511,0.2406866550691382
2019-04-05,269.859985,276.100006,266.109985,274.959991,274.959991,13038300,2019,4,0.02681302571817535,0.4947100831031416
2019-04-08,277.690002,281.160004,270.440002,273.200012,273.200012,10410400,2019,0,-0.0064008548792830995,0.417419713251192
2019-04-09,271.649994,275.0,269.609985,272.309998,272.309998,5904000,2019,1,-0.0032577377778446356,0.4247339047545105
2019-04-10,276.73999,278.380005,272.890015,276.059998,276.059998,7061300,2019,2,0.01377106983783974,0.46436079613481657
2019-04-11,268.299988,270.5,265.600006,268.420013,268.420013,9835900,2019,3,-0.027675088949323343,0.36791350108891363
2019-04-12,270.220001,271.950012,266.829987,267.700012,267.700012,6746000,2019,4,-0.0026823670558423227,0.42607282134918706
2019-04-15,268.630005,268.880005,258.630005,266.380005,266.380005,10038600,2019,0,-0.004930918718076233,0.4208403285937764
2019-04-16,265.75,275.0,264.720001,273.359985,273.359985,7272900,2019,1,0.026203092833488054,0.49329073861841566
2019-04-17,274.75,274.790009,268.540009,271.230011,271.230011,5126500,2019,2,-0.00779182805413164,0.4141828487474275
2019-04-18,271.230011,274.839996,269.75,273.26001,273.26001,5876300,2019,3,0.007484418824139753,0.44973144318844066
2019-04-22,269.0,269.679993,262.480011,262.75,262.75,12147100,2019,0,-0.038461573649214244,0.3428128089427283
2019-04-23,260.149994,265.600006,255.75,263.899994,263.899994,10943900,2019,1,0.004376761179828706,0.4424997676244472
2019-04-24,263.850006,265.320007,258.0,258.660004,258.660004,10727500,2019,2,-0.019855968621204204,0.3861089871690157
2019-04-25,255.0,259.0,246.070007,247.630005,247.630005,21849400,2019,3,-0.04264284709436563,0.3330827754382237
2019-04-26,246.5,246.679993,231.130005,235.139999,235.139999,22360700,2019,4,-0.05043817690832749,0.31494265108054337
2019-04-29,235.860001,243.979996,232.169998,241.470001,241.470001,16714500,2019,0,0.026920141306966697,0.4949593464630883
2019-04-30,242.059998,244.210007,237.0,238.690002,238.690002,9464600,2019,1,-0.011512813138225,0.40552392939835363
2019-05-01,238.850006,240.0,231.5,234.00999500000003,234.00999500000003,10704400,2019,2,-0.019607050822346386,0.3866882314003545
2019-05-02,245.520004,247.130005,237.720001,244.100006,244.100006,18159300,2019,3,0.043117863405791594,0.5326522600659954
2019-05-03,243.860001,256.609985,243.490005,255.02999900000003,255.02999900000003,23706800,2019,4,0.04477670107062605,0.5365124587038267
2019-05-06,250.020004,258.350006,248.5,255.339996,255.339996,10833900,2019,0,0.0012155315108634784,0.43514342726595334
2019-05-07,256.799988,257.209991,245.100006,247.059998,247.059998,10131400,2019,1,-0.03242734444156569,0.3568547636568752
2019-05-08,246.940002,250.600006,244.199997,244.839996,244.839996,6176400,2019,2,-0.008985679664742787,0.41140469603318125
2019-05-09,242.0,243.679993,236.940002,241.979996,241.979996,6711400,2019,3,-0.011681098050663313,0.40513232194722504
2019-05-10,239.75,241.990005,236.020004,239.520004,239.520004,7008300,2019,4,-0.0101660965396495,0.40865780662429946
2019-05-13,232.00999500000003,232.470001,224.5,227.00999500000003,227.00999500000003,10834800,2019,0,-0.05222949562074977,0.3107741623849939
2019-05-14,229.300003,234.5,228.0,232.309998,232.309998,7252400,2019,1,0.023347002848927313,0.48664447364526947
2019-05-15,229.320007,232.440002,225.25,231.949997,231.949997,7296000,2019,2,-0.0015496577981977818,0.4287086927343805
2019-05-16,229.490005,231.0,226.5,228.330002,228.330002,7483300,2019,3,-0.015606790458376202,0.39599703836520544
2019-05-17,221.960007,222.240005,208.919998,211.02999900000003,211.02999900000003,17786700,2019,4,-0.07576754192819556,0.2559999453417131
2019-05-20,202.800003,206.0,195.25,205.360001,205.360001,20526200,2019,0,-0.026868208438933935,0.369791152599442
2019-05-21,197.759995,207.399994,196.039993,205.080002,205.080002,18003900,2019,1,-0.0013634544148643808,0.4291419973680651
2019-05-22,199.100006,203.940002,191.779999,192.729996,192.729996,18685200,2019,2,-0.06022043046400988,0.2921788552908368
2019-05-23,194.339996,199.470001,186.220001,195.490005,195.490005,26547100,2019,3,0.014320599062327572,0.4656395782656938
2019-05-24,199.830002,199.979996,188.75,190.630005,190.630005,14136600,2019,4,-0.0248606060447949,0.37446294429518684
2019-05-28,191.199997,195.0,187.850006,188.699997,188.699997,10312900,2019,1,-0.010124366308441397,0.40875491497014954
2019-05-29,187.100006,192.389999,185.039993,189.860001,189.860001,11968600,2019,2,0.00614734508978299,0.4466200053922902
2019-05-30,188.75,192.259995,187.020004,188.220001,188.220001,7926500,2019,3,-0.008637943702528553,0.4122138950983582
2019-05-31,185.100006,189.919998,184.100006,185.160004,185.160004,10406700,2019,4,-0.01625755490246762,0.39448267678909466
2019-06-03,185.509995,186.679993,176.990005,178.970001,178.970001,13064400,2019,0,-0.03343056203433648,0.35452022588554444
2019-06-04,181.100006,193.979996,179.610001,193.600006,193.600006,13807500,2019,1,0.08174557142680025,0.6225408784921522
2019-06-05,198.679993,201.279999,191.850006,196.589996,196.589996,13510800,2019,2,0.015444162744499118,0.46825416743700254
2019-06-06,204.440002,211.0,201.800003,205.949997,205.949997,20242200,2019,3,0.04761178691920815,0.5431098459966475
2019-06-07,205.0,210.839996,203.5,204.5,204.5,16003500,2019,4,-0.007040529357230319,0.41593115858380464
2019-06-10,210.25,216.940002,209.009995,212.880005,212.880005,10585000,2019,0,0.040978019559902254,0.5276727358640911
2019-06-11,219.139999,220.899994,213.5,217.100006,217.100006,11653500,2019,1,0.019823378903058537,0.4784448235864256
2019-06-12,222.949997,223.380005,209.0,209.259995,209.259995,15186200,2019,2,-0.03611244027326284,0.3482793604023231
2019-06-13,210.380005,214.899994,207.509995,213.910004,213.910004,8168300,2019,3,0.02222120381872313,0.48402468270671517
2019-06-14,211.25,216.649994,210.399994,214.919998,214.919998,7433400,2019,4,0.004721583755381568,0.44330218709240365
2019-06-17,215.479996,227.0,214.270004,225.02999900000003,225.02999900000003,12316800,2019,0,0.04704076444296282,0.541781047988439
2019-06-18,228.720001,234.740005,222.559998,224.740005,224.740005,12715800,2019,1,-0.0012886904025628848,0.4293159769831673
2019-06-19,225.110001,227.770004,221.059998,226.429993,226.429993,6575100,2019,2,0.007519747096205678,0.4498136538535328
2019-06-20,223.0,226.899994,216.350006,219.619995,219.619995,11863500,2019,3,-0.030075512125286367,0.362327595686292
2019-06-21,216.220001,222.179993,215.5,221.860001,221.860001,8202100,2019,4,0.010199462940521525,0.45604948733578926
2019-06-24,223.240005,225.860001,221.020004,223.639999,223.639999,5750800,2019,0,0.008023068565658114,0.45098490821552334
2019-06-25,224.389999,225.339996,219.490005,219.75999500000003,219.75999500000003,6182100,2019,1,-0.01734932935677556,0.3919420627491072
2019-06-26,220.309998,227.229996,218.100006,219.270004,219.270004,8507200,2019,2,-0.0022296642298341505,0.4271262835832228
2019-06-27,219.449997,222.899994,217.350006,222.839996,222.839996,6339700,2019,3,0.01628126024934999,0.4702021354126874
2019-06-28,220.990005,225.169998,220.800003,223.460007,223.460007,6851400,2019,4,0.002782314715173378,0.43878941054645565
2019-07-01,230.210007,233.100006,226.27999900000003,227.169998,227.169998,8238000,2019,0,0.016602483145899134,0.47094963724121797
2019-07-02,228.889999,229.149994,222.220001,224.550003,224.550003,9259000,2019,1,-0.011533191103870983,0.40547650884787056
2019-07-03,239.389999,241.570007,234.50999500000003,234.899994,234.899994,14201100,2019,2,0.0460921436727836,0.5395735597679266
2019-07-05,234.570007,235.449997,230.800003,233.100006,233.100006,7065700,2019,4,-0.007662784359202601,0.41448313991270896
2019-07-08,231.240005,232.25,228.660004,230.339996,230.339996,5880500,2019,0,-0.011840454435681113,0.40476149162825176
2019-07-09,228.970001,231.0,227.27999900000003,230.059998,230.059998,6190800,2019,1,-0.0012155856770962442,0.42948609535439053
2019-07-10,234.149994,238.940002,233.139999,238.919998,238.919998,9145700,2019,2,0.038511692936726814,0.5219334698267607
2019-07-11,238.139999,241.5,235.800003,238.600006,238.600006,7514400,2019,3,-0.0013393269825826173,0.42919814311589966
2019-07-12,239.75,245.380005,239.710007,245.080002,245.080002,9200500,2019,4,0.027158406693418104,0.49551380199524786
2019-07-15,248.0,254.419998,244.860001,253.5,253.5,11000100,2019,0,0.03435612017009855,0.5122632430931834
2019-07-16,249.300003,253.52999900000003,247.929993,252.380005,252.380005,8149000,2019,1,-0.004418126232741573,0.4220336224858442
2019-07-17,255.669998,258.309998,253.350006,254.860001,254.860001,9764700,2019,2,0.009826436131499403,0.4551814351986892
2019-07-18,255.050003,255.75,251.889999,253.539993,253.539993,4764500,2019,3,-0.005179345502709942,0.420262226977221
2019-07-19,255.690002,259.959991,254.619995,258.179993,258.179993,7048400,2019,4,0.018300860330149233,0.47490184632842863
2019-07-22,258.75,262.149994,254.190002,255.679993,255.679993,6842400,2019,0,-0.009683167045403198,0.40978160783485623
2019-07-23,256.709991,260.480011,254.5,260.170013,260.170013,5023100,2019,1,0.01756109247077454,0.473180369330645
2019-07-24,259.170013,266.070007,258.160004,264.880005,264.880005,11072800,2019,2,0.018103516026652926,0.47444261621345757
2019-07-25,233.5,234.5,225.550003,228.820007,228.820007,22418300,2019,3,-0.13613710857488084,0.11551692890426403
2019-07-26,226.919998,230.25999500000003,222.25,228.039993,228.039993,10027700,2019,4,-0.0034088540168604846,0.42438224966952587
2019-07-29,227.089996,235.940002,226.02999900000003,235.770004,235.770004,9273300,2019,0,0.033897611108942585,0.5111962694580723
2019-07-30,232.899994,243.360001,232.179993,242.25999500000003,242.25999500000003,8109000,2019,1,0.027526788352601597,0.4963710446351562
2019-07-31,243.0,246.679993,236.649994,241.610001,241.610001,9178200,2019,2,-0.002683043067015752,0.4260712482372026
2019-08-01,242.649994,244.50999500000003,231.770004,233.850006,233.850006,8259500,2019,3,-0.03211785508829166,0.35757496094034535
2019-08-02,231.350006,236.270004,229.229996,234.339996,234.339996,6136500,2019,4,0.002095317457464619,0.4371907333915902
2019-08-05,229.600006,231.369995,225.77999900000003,228.320007,228.320007,7028300,2019,0,-0.025689123080807806,0.3725349435018384
2019-08-06,231.880005,232.5,225.75,230.75,230.75,5564200,2019,1,0.010642926267955117,0.4570814487921613
2019-08-07,226.5,233.570007,225.800003,233.419998,233.419998,4776500,2019,2,0.011570955579631604,0.45924101965358044
2019-08-08,234.449997,239.800003,232.649994,238.300003,238.300003,5274300,2019,3,0.020906542035014547,0.48096539864639865
2019-08-09,236.050003,238.960007,233.809998,235.00999500000003,235.00999500000003,3898200,2019,4,-0.013806160128331899,0.4001871956630676
2019-08-12,232.990005,235.770004,228.75,229.00999500000003,229.00999500000003,4663900,2019,0,-0.025530829018570036,0.37290330174229835
2019-08-13,228.809998,236.0,227.550003,235.0,235.0,4848100,2019,1,0.02615608545819132,0.493181350092983
2019-08-14,231.210007,231.5,216.690002,219.619995,219.619995,9562600,2019,2,-0.0654468297872341,0.28001676132832376
2019-08-15,220.860001,221.559998,211.550003,215.639999,215.639999,8159600,2019,3,-0.018122193291189175,0.3901435695209286
2019-08-16,216.660004,222.240005,216.020004,219.940002,219.940002,5098500,2019,4,0.019940655814972452,0.4787177328561005
2019-08-19,224.210007,227.830002,221.699997,226.830002,226.830002,5309600,2019,0,0.03132672518571685,0.5052136886732034
2019-08-20,227.619995,229.089996,224.539993,225.860001,225.860001,4125200,2019,1,-0.00427633466229038,0.42236357859831664
2019-08-21,222.00999500000003,223.220001,217.600006,220.830002,220.830002,7794300,2019,2,-0.02227042848547585,0.3804904176870587
2019-08-22,222.800003,225.399994,218.220001,222.149994,222.149994,6559000,2019,3,0.005977412435109179,0.4462245635621456
