id,likes,tweet,created_at,followers_count,name,type
jimmyfallon,768033,.@BTS_twt at #CitiField tonight!! New York loves you! Break a leg!! 💜💜 Chimmy  #BTSxCITIFIELD https://t.co/AmhRrTM8Jc,Sat Oct 06 22:54:50 +0000 2018,50886454,jimmy fallon,0
jimmyfallon,520250,"Oooohhhhhhhh my man #JIMIN (@BTS_twt) with a solo jam!! I love it. Congrats!! 💜Your brother, Chimmy https://t.co/PW9swb0cJN",Sun Dec 30 22:53:53 +0000 2018,50886454,jimmy fallon,0
jimmyfallon,148276,Thank you @BTS_twt ARMY. We like making new friends. 💜💜💜💜💜💜💜 #FallonTonight https://t.co/X4qOmzdyH6,Tue Oct 02 17:51:07 +0000 2018,50886454,jimmy fallon,0
jimmyfallon,147643,In honor of the President’s tweet I’ll be making a donation to RAICES in his name.,Mon Jun 25 02:53:07 +0000 2018,50886454,jimmy fallon,0
jimmyfallon,112139,.@BTS_twt is here TONIGHT! We have an awesome dance challenge planned that I can't wait for you to see! They are so… https://t.co/fLeOxWdd2N,Tue Sep 25 22:32:11 +0000 2018,50886454,jimmy fallon,0
