id,likes,tweet,created_at,followers_count,name,type
BillGates,48131,"I hate mosquitoes. The diseases they spread kill more than half a million people every year. In fact, mosquitoes ki… https://t.co/pTQ2O9htFV",Mon Aug 20 00:00:01 +0000 2018,46747641,Bill Gates,0
BillGates,39165,"I had a lot of fun at @bigbangtheory. Luckily, I packed an extra tie. https://t.co/dAS2O4ihus",Wed Mar 28 20:16:56 +0000 2018,46747641,Bill Gates,0
BillGates,39147,Kofi Annan was one of the great peacemakers of our time. I was fortunate to have the opportunity to work with him o… https://t.co/B200YqJm6f,Sat Aug 18 16:46:03 +0000 2018,46747641,Bill Gates,0
BillGates,36963,Paul deserved more time in life. He would have made the most of it. I will miss him tremendously. https://t.co/npPAjGCCsc,Tue Oct 16 18:35:11 +0000 2018,46747641,Bill Gates,0
BillGates,36037,"Nelson Mandela was tireless in his pursuit of equality and justice for all. As we celebrate #Mandela100, let’s reso… https://t.co/u5uEZv8xT3",Wed Jul 18 11:53:01 +0000 2018,46747641,Bill Gates,0
