id,likes,tweet,created_at,followers_count,name,type
cnnbrk,42597,"""When I raise my hand, I am aware of all the women who are still in silence."" - Actress Viola Davis references the… https://t.co/FMRaJGqaFl",Sat Jan 20 21:25:47 +0000 2018,54865550,CNN Breaking News,0
cnnbrk,26121,"Survivors of the Florida school shooting announce a nationwide, student-led march in Washington on March 24 to push… https://t.co/wmkrGrfF7q",Sun Feb 18 17:53:15 +0000 2018,54865550,CNN Breaking News,0
cnnbrk,25780,A massive federal climate change report that was due next month is out today. It warns of devastating health and ec… https://t.co/nT1pqtrsW4,Fri Nov 23 19:13:22 +0000 2018,54865550,CNN Breaking News,0
cnnbrk,25194,"For the first time, an object in our solar system has been found more than 100 times farther than Earth is from the… https://t.co/886HhfNHJk",Mon Dec 17 18:29:01 +0000 2018,54865550,CNN Breaking News,0
cnnbrk,24183,Students at multiple Florida schools are walking out of class to show support for the survivors of the Parkland sho… https://t.co/62kuxiEE56,Wed Feb 21 16:18:31 +0000 2018,54865550,CNN Breaking News,0
