date,close,volume,open,high,low,year,weekday,change,nChange
2013-06-21,99.55,11702490.0000,103.7,103.7,97.5,2013,4,-0.0074775672981056834,0.2552135771925538
2013-06-28,107.36,5747803.0000,108.57,109.44,106.71,2013,4,0.07845303867403318,0.40954177234109473
2013-07-05,120.09,6815232.0000,118.32,120.28,115.7,2013,4,0.11857302533532045,0.4815957868656462
2013-07-12,129.9,11341990.0000,125.5,129.94,124.51,2013,4,0.08168873344991258,0.4153529606733979
2013-07-19,119.68,5883963.0000,118.5,120.55,116.51,2013,4,-0.07867590454195533,0.12734399265845836
2013-07-26,129.39,9627227.0000,128.14,130.68,126.61,2013,4,0.08113302139037415,0.41435492233536203
2013-08-02,138.0,6221159.0000,134.59,138.25,133.61,2013,4,0.06654300950614432,0.38815179975969905
2013-08-09,153.0,8926196.0000,152.4,155.95,151.25,2013,4,0.10869565217391304,0.46385638941157864
2013-08-16,142.0,7093792.0000,141.63,143.907,140.97,2013,4,-0.0718954248366013,0.13952148382508503
2013-08-23,161.839,12913320.0000,157.0,162.3,155.0,2013,4,0.1397112676056338,0.519559289406845
2013-08-30,169.0,10997830.0000,166.37,169.21,163.96,2013,4,0.044247678248135504,0.3481102081246656
2013-09-06,166.97,8601839.0000,168.57,169.7,165.15,2013,4,-0.012011834319526633,0.2470702010599064
2013-09-13,165.54,5396873.0000,162.77,166.37,162.16,2013,4,-0.008564412768760896,0.2532616428614266
2013-09-20,183.39,13375710.0000,178.9,185.83,178.56,2013,4,0.10782892352301555,0.46229977676043654
2013-09-27,190.9,5915047.0000,187.52,191.28,186.43,2013,4,0.04095097878837461,0.34218945763284403
2013-10-04,180.98,14367650.0000,176.4,181.18,172.65,2013,4,-0.05196437925615514,0.17531690568968658
2013-10-11,178.7,8296133.0000,172.75,179.288,171.2,2013,4,-0.0125980771355951,0.24601733061055822
2013-10-18,183.4,5907096.0000,184.15,185.96,182.52,2013,4,0.02630106323447128,0.31587875027852275
2013-10-25,169.66,7577453.0000,174.21,174.5,166.8,2013,4,-0.07491821155943298,0.13409267049395548
2013-11-01,162.17,7160261.0000,163.0,165.9,160.41,2013,4,-0.0441471177649417,0.18935641865825933
2013-11-08,137.95,22446140.0000,136.48,140.6,132.32,2013,4,-0.14934944811000803,0.00041691818692864477
2013-11-15,135.45,9870719.0000,136.85,137.95,134.35,2013,4,-0.018122508155128673,0.23609565650129316
2013-11-22,121.38,11095140.0000,121.58,122.75,117.93,2013,4,-0.10387596899224802,0.08208560747377192
2013-11-29,127.28,9716219.0000,129.77,130.59,126.98,2013,4,0.04860767836546388,0.3559406073327532
2013-12-06,137.36,7881590.0000,141.51,142.49,136.3,2013,4,0.07919547454431185,0.41087515974803085
2013-12-13,147.654,10590620.0000,148.05,151.8,147.32,2013,4,0.07494175888177039,0.4032356434959524
2013-12-20,143.24,7352177.0000,141.58,144.35,141.58,2013,4,-0.029894212144608256,0.2149541108323578
2013-12-27,151.12,5459669.0000,155.3,155.4999,150.8,2013,4,0.05501256632225632,0.36744354958851805
2014-01-03,149.56,4691589.0000,150.0,152.19,148.601,2014,4,-0.010322922181048189,0.25010342489380266
2014-01-10,145.7199,7445861.0000,148.46,148.9,142.25,2014,4,-0.025675982883123876,0.22252989481855145
2014-01-17,170.01,9205616.0000,170.19,173.2,167.95,2014,4,0.16669034222504953,0.5680127111613966
2014-01-24,174.6,7684134.0000,177.85,180.48,173.531,2014,4,0.026998411858126015,0.3171311626554685
2014-01-31,181.41,6507957.0000,178.85,186.0,178.5146,2014,4,0.03900343642611685,0.33869174346753234
2014-02-07,186.53,8951247.0000,181.01,186.63,179.6,2014,4,0.028223361446447298,0.31933112688212445
2014-02-14,198.23,6164371.0000,198.1,201.88,197.0,2014,4,0.06272449471934803,0.38129388820970533
2014-02-21,209.6,7817352.0000,211.64,213.98,209.19,2014,4,0.05735761489179239,0.3716551702233069
2014-02-28,244.81,14585150.0000,249.65,252.68,242.55,2014,4,0.16798664122137408,0.570340816290092
2014-03-07,246.21,7806564.0000,252.94,254.85,244.41,2014,4,0.005718720640496735,0.27891362302820494
2014-03-14,230.97,8254035.0000,235.29,236.9365,228.32,2014,4,-0.06189837943219206,0.157475808208422
2014-03-21,228.89,8214207.0000,236.02,236.2,227.5,2014,4,-0.00900549854959524,0.25246946908711476
2014-03-28,212.37,9666658.0000,212.8,216.72,210.27,2014,4,-0.07217440692035468,0.1390204423046936
2014-04-04,212.225,11320310.0000,226.01,228.27,211.25,2014,4,-0.0006827706361539305,0.26741678108454475
2014-04-11,203.78,9065584.0000,200.61,207.0,198.6,2014,4,-0.03979267287077391,0.19717684089068932
2014-04-25,199.85,6981460.0000,202.0,206.7,197.65,2014,4,-0.0192855039748749,0.23400695895521825
2014-05-02,210.91,4082110.0000,208.6,211.36,206.52,2014,4,0.055341506129597214,0.3680343133356734
2014-05-09,182.26,8479005.0000,179.86,183.4,177.22,2014,4,-0.13583993172443226,0.02467951074669171
2014-05-16,191.56,4483793.0000,188.95,192.04,187.72,2014,4,0.05102600680346764,0.36028383590528895
2014-05-23,207.3,4006375.0000,204.53,207.76,202.5,2014,4,0.08216746711213202,0.4162127486524461
2014-05-30,207.77,5575300.0000,210.3,214.8,207.02,2014,4,0.0022672455378678186,0.27271490119722486
2014-06-06,208.171,3072420.0000,209.75,210.81,207.18,2014,4,0.001930018770756038,0.2721092543763354
2014-06-13,206.42,3538580.0000,204.78,206.79,201.584,2014,4,-0.008411354127135888,0.25353653052975667
2014-06-20,229.59,4833831.0000,228.52,231.29,226.2,2014,4,0.11224687530278082,0.4702342550142676
2014-06-27,239.06,5630478.0000,234.69,240.0,234.5001,2014,4,0.04124744109063983,0.34272189298018707
2014-07-11,218.13,3299420.0000,220.61,221.6,217.6,2014,4,-0.08755124236593327,0.11140421366804609
2014-07-18,220.0201,4251431.0000,215.95,221.21,215.93,2014,4,0.008665016274698657,0.2842050611887578
2014-07-25,223.57,3086412.0000,222.72,226.97,221.75,2014,4,0.016134434990257615,0.29761986137711793
2014-08-01,233.27,11890160.0000,226.09,237.5,226.0,2014,4,0.04338685870197261,0.3465642080074201
2014-08-08,248.13,5087861.0000,251.16,251.76,246.5,2014,4,0.0637030051013846,0.383051256722186
2014-08-15,262.01,3855470.0000,261.48,262.09,258.5,2014,4,0.05593841937693949,0.3691063474855601
2014-08-22,256.78,2833061.0000,254.54,256.9499,252.61,2014,4,-0.019961070188160828,0.23279366698293133
2014-08-29,269.7,6436176.0000,268.7,272.0,267.51,2014,4,0.05031544512812531,0.35900769337543337
2014-09-05,277.39,11163820.0000,282.55,282.9,272.51,2014,4,0.028513162773451978,0.31985159936387075
2014-09-12,279.2,3323300.0000,280.5,282.39,277.0,2014,4,0.006525109052236931,0.2803618668380172
2014-09-19,259.32,6800975.0000,257.99,261.43,255.27,2014,4,-0.07120343839541546,0.14076426592032706
2014-09-26,246.6,3794912.0000,248.25,249.73,246.07,2014,4,-0.04905136510874595,0.18054857152895212
2014-10-03,255.21,5403599.0000,253.06,256.5,251.033,2014,4,0.034914841849148476,0.3313487785876824
2014-10-10,236.91,12885920.0000,244.64,245.89,235.2,2014,4,-0.0717056541671565,0.13986230493970678
2014-10-17,227.48,10547970.0000,233.38,234.77,226.55,2014,4,-0.03980414503397918,0.19715623730920764
2014-10-24,235.24,3458805.0000,236.27,237.8,231.2,2014,4,0.03411288904519087,0.32990850096565305
2014-10-31,241.7,3765160.0000,242.51,243.12,238.75,2014,4,0.027461316102703533,0.31796252158496807
2014-11-07,240.2,5154893.0000,242.19,242.8399,237.2,2014,4,-0.006206040546131568,0.25749719228516554
2014-11-14,258.68,6093385.0000,250.0,258.85,248.5,2014,4,0.07693588676103255,0.4068170235295309
2014-11-21,242.78,7462672.0000,252.21,252.78,242.17,2014,4,-0.06146590381939077,0.1582525184388959
2014-11-28,244.52,2119688.0000,245.35,246.6899,242.52,2014,4,0.007166982453249893,0.28151464776364343
2014-12-05,223.71,6061390.0000,228.67,229.389,222.26,2014,4,-0.08510551284148536,0.11579665357998996
2014-12-12,207.0,7167174.0000,204.82,211.68,204.5,2014,4,-0.07469491752715572,0.13449369833030014
2014-12-19,219.29,6902061.0000,220.19,220.4,214.5,2014,4,0.05937198067632846,0.375272896787428
2014-12-26,227.82,3324437.0000,221.51,228.5,221.5,2014,4,0.03889826257467281,0.3385028551141156
2015-01-02,219.31,4753239.0000,222.87,223.25,213.26,2015,4,-0.037354051444122516,0.20155651492147286
2015-01-09,206.66,4591310.0000,208.92,209.98,204.96,2015,4,-0.057680908303314966,0.1650502306164487
2015-01-16,193.07,3590855.0000,190.7,194.49,189.65,2015,4,-0.06576018581244558,0.15054014655521683
2015-01-23,201.29,3441052.0000,200.29,203.5,198.33,2015,4,0.04257523178121924,0.34510655602886375
2015-01-30,203.6,3001268.0000,203.96,207.47,203.0,2015,4,0.011475979929455028,0.28925344811165876
2015-02-06,217.36,3235856.0000,222.0,223.4,216.5001,2015,4,0.06758349705304528,0.3900204769716324
2015-02-13,203.77,6148207.0000,202.9,205.99,200.91,2015,4,-0.06252300331247701,0.1563540067850466
2015-02-20,217.11,5978376.0000,210.78,217.6,209.81,2015,4,0.06546596653089269,0.3862174703483378
2015-02-27,203.34,3871397.0000,206.9,208.55,202.8,2015,4,-0.06342407074754737,0.15473572294556548
2015-03-06,193.88,6705451.0000,199.21,200.75,192.151,2015,4,-0.046523064817547005,0.1850893054888729
2015-03-13,188.68,5421293.0000,188.95,191.75,187.32,2015,4,-0.02682071384361455,0.2204740002852293
2015-03-20,198.08,4250076.0000,197.45,198.99,195.621,2015,4,0.04981980072079715,0.3581175343226365
2015-03-27,185.0,8596563.0000,189.07,189.2899,181.4,2015,4,-0.06603392568659133,0.15004851984970052
2015-04-10,210.9,4020850.0000,209.85,211.65,209.0,2015,4,0.14000000000000004,0.5200778421250455
2015-04-17,206.79,2465551.0000,204.99,206.88,203.5,2015,4,-0.019487908961593237,0.23364344707332332
2015-04-24,218.425,2426356.0000,220.5,220.8,218.01,2015,4,0.05626480971033425,0.36969253247165307
2015-05-01,226.03,5276924.0000,229.94,231.77,220.405,2015,4,0.03481744305825794,0.3311738539559084
2015-05-08,236.61,4665445.0000,235.99,238.4099,233.7,2015,4,0.046807945847896354,0.3527083541903001
2015-05-15,248.84,4519337.0000,243.93,249.4,242.5,2015,4,0.051688432441570474,0.36147352788979187
2015-05-22,247.73,2219309.0000,245.38,248.6,245.01,2015,4,-0.004460697637035901,0.26063176369925956
2015-05-29,250.8,3785112.0000,251.0,252.8677,249.43,2015,4,0.012392524119000612,0.29089952763066407
2015-06-05,249.14,3019837.0000,246.0,249.7,245.68,2015,4,-0.006618819776714613,0.25675585602982326
2015-06-12,250.69,1418457.0000,250.21,253.46,250.21,2015,4,0.0062214016215782755,0.2798164195076219
2015-06-19,262.51,2458900.0000,262.4,263.8,260.1,2015,4,0.04714986636882203,0.3533224308197122
2015-06-26,267.09,3829660.0000,268.89,269.11,266.0,2015,4,0.017446954401737016,0.29997709777245674
2015-07-10,259.15,2605215.0000,262.22,263.0,257.82,2015,4,-0.029727807106218872,0.21525296813643155
2015-07-17,274.66,4996689.0000,272.5,275.54,268.25,2015,4,0.059849508006945974,0.3761305182394656
2015-07-24,265.41,2834521.0000,267.38,271.09,263.92,2015,4,-0.033678001893249834,0.20815856416859124
2015-07-31,266.15,2218004.0000,267.6,269.3599,265.123,2015,4,0.002788139105534653,0.27365040680960906
2015-08-07,242.51,5069602.0000,243.58,243.73,238.39,2015,4,-0.08882209280480928,0.10912181320878417
2015-08-14,243.15,4360693.0000,247.24,247.93,241.77,2015,4,0.00263906643025036,0.2733826777896362
2015-08-21,230.77,6578435.0000,236.0,243.7999,230.51,2015,4,-0.05091507300020561,0.1772014209774208
2015-08-28,248.48,5507336.0000,241.86,251.45,241.57,2015,4,0.07674307752307483,0.4064707452580658
2015-09-04,241.93,3687456.0000,240.89,244.09,238.2,2015,4,-0.026360270444301285,0.2213009396275064
2015-09-11,250.24,2346802.0000,247.64,250.24,244.73,2015,4,0.03434877857231432,0.330332149845625
2015-09-18,260.62,3760644.0000,257.96,263.82,257.5,2015,4,0.041480179028132974,0.34313988172156235
2015-09-25,256.91,3771395.0000,266.61,266.91,256.15,2015,4,-0.014235285089402116,0.24307696558304065
2015-10-02,247.57,4407615.0000,235.6,247.7,234.93,2015,4,-0.036355143824685805,0.2033505161191111
2015-10-09,220.69,6153754.0000,220.93,224.37,218.36,2015,4,-0.10857535242557659,0.07364568836262661
2015-10-16,227.01,4327574.0000,223.04,230.4805,222.87,2015,4,0.028637455253976134,0.32007482406911775
2015-10-23,209.09,4226411.0000,215.0,215.35,207.69,2015,4,-0.07893925377736659,0.1268710271564119
2015-10-30,206.93,4432433.0000,210.4,211.63,203.89,2015,4,-0.0103304796977378,0.2500898518729061
2015-11-06,232.36,2444264.0000,230.7,233.359,229.5,2015,4,0.12289179915913596,0.48935214517295655
2015-11-13,207.19,3423139.0000,212.95,212.99,206.52,2015,4,-0.10832329144431062,0.07409838057707183
2015-11-20,220.01,4394199.0000,223.49,225.0,213.58,2015,4,0.061875573145422046,0.37976925641123843
2015-11-27,231.61,1949353.0000,231.06,232.25,227.01,2015,4,0.05272487614199365,0.36333494250277903
2015-12-04,230.38,2572014.0000,232.46,233.27,227.66,2015,4,-0.005310651526272692,0.25910527790061494
2015-12-11,217.02,3259114.0000,225.24,225.75,216.64,2015,4,-0.05799114506467569,0.16449305684922247
2015-12-18,230.46,3008057.0000,232.89,235.9,229.29,2015,4,0.06192977605750621,0.37986660283977935
2016-01-08,211.0,3572360.0000,217.86,220.44,210.77,2016,4,-0.08443981602013367,0.11699222048881214
2016-01-15,204.99,5325773.0000,198.97,205.07,197.25,2016,4,-0.02848341232227484,0.21748785521636915
2016-01-22,202.55,3122066.0000,204.801,205.5,199.03,2016,4,-0.011903019659495574,0.24726562817110048
2016-01-29,191.2,2848929.0000,189.95,193.74,188.08,2016,4,-0.0560355467785733,0.1680052391562763
2016-02-05,162.6,9434495.0000,171.3,173.0,157.7442,2016,4,-0.14958158995815898,0.0
2016-02-12,151.04,7233264.0000,155.0,157.01,143.7,2016,4,-0.0710947109471095,0.1409595364024834
2016-02-19,166.58,2955832.0000,163.66,167.49,162.5,2016,4,0.10288665254237302,0.4534236405834745
2016-02-26,190.34,6054061.0000,188.7,192.0,185.0,2016,4,0.14263416976827945,0.5248087137563385
2016-03-04,201.04,6479858.0000,198.0,204.03,197.5001,2016,4,0.05621519386361242,0.36960342424311543
2016-03-11,207.5,3339148.0000,207.93,209.42,205.33,2016,4,0.03213290887385599,0.32635252969307665
2016-03-18,232.74,4704761.0000,229.1,234.48,228.06,2016,4,0.12163855421686752,0.4871013635354799
2016-04-01,237.59,15979910.0000,244.825,247.9,233.25,2016,4,0.02083870413336768,0.3060685550426152
2016-04-08,250.07,7352707.0000,260.5,260.82,248.0201,2016,4,0.05252746327707391,0.36298039628728923
2016-04-15,254.51,3748593.0000,251.31,254.6,249.12,2016,4,0.017755028591994234,0.3005303876418388
2016-04-22,253.75,3783126.0000,248.89,254.0,245.71,2016,4,-0.0029861302109936384,0.2632800323447724
2016-04-29,240.76,5405164.0000,248.14,248.43,237.81,2016,4,-0.051192118226601024,0.17670385798132154
2016-05-06,214.93,5683675.0000,210.87,216.37,208.11,2016,4,-0.10728526333277948,0.07596264073390105
2016-05-13,207.61,2820616.0000,207.78,211.2,206.7,2016,4,-0.034057600148885654,0.20747681971897333
2016-05-20,220.28,8996546.0000,216.99,220.55,216.35,2016,4,0.06102788883001776,0.3782468466833879
2016-05-27,223.04,3645792.0000,224.99,225.93,220.75,2016,4,0.012529507899037548,0.29114554544118176
2016-06-03,218.99,2226110.0000,220.0,221.94,218.01,2016,4,-0.01815817790530839,0.2360315949471547
2016-06-10,218.79,5994548.0000,227.39,227.97,218.4217,2016,4,-0.0009132837115850817,0.2670027881132748
2016-06-17,215.47,3107734.0000,217.81,219.99,214.5,2016,4,-0.015174368115544555,0.24139040714580368
2016-06-24,193.15,6988949.0000,190.05,195.12,189.73,2016,4,-0.10358750638139877,0.08260367567073813
2016-07-01,216.5,5396030.0000,206.14,218.24,206.0,2016,4,0.12089049961170072,0.48575788508816886
2016-07-08,216.78,4067131.0000,217.8,219.81,214.5,2016,4,0.0012933025404157097,0.2709657355387972
2016-07-15,220.4,2230821.0000,222.52,222.7499,219.64,2016,4,0.016698957468401165,0.29863372290162443
2016-07-22,222.27,2570462.0000,221.99,224.5,218.88,2016,4,0.008484573502722343,0.2838809926335363
2016-07-29,234.79,3061574.0000,230.7,235.28,230.24,2016,4,0.056327889503756605,0.36980582145127894
2016-08-05,230.03,3190342.0000,230.0,232.0,227.4,2016,4,-0.02027343583627919,0.2322326698137022
2016-08-12,225.61,1811850.0000,225.41,226.65,224.04,2016,4,-0.01921488501499799,0.23413378799939613
2016-08-19,225.0,1658616.0000,223.54,225.169,222.53,2016,4,-0.002703780860777508,0.26378712135138715
2016-08-26,219.99,2238087.0000,222.14,222.855,218.82,2016,4,-0.022266666666666626,0.22865290084677722
2016-09-02,197.78,5970154.0000,202.33,203.2,196.2,2016,4,-0.10095913450611395,0.08732413450031289
2016-09-09,194.47,3753734.0000,199.09,199.92,193.7,2016,4,-0.016735767013853788,0.2385861923825433
2016-09-16,205.4,3104266.0000,200.42,205.7,199.0,2016,4,0.056204041754512296,0.3695833954669879
2016-09-23,207.45,2904125.0000,205.99,210.18,205.67,2016,4,0.00998052580331053,0.28656766772404985
2016-09-30,204.03,2581730.0000,202.21,204.98,199.55,2016,4,-0.01648590021691968,0.23903494392295363
2016-10-07,196.61,3489480.0000,201.0,201.32,195.8,2016,4,-0.0363672009018281,0.20332886205379772
2016-10-14,196.51,4265471.0000,200.66,201.43,196.3,2016,4,-0.0005086211281217777,0.26772954717011527
2016-10-21,200.09,2936908.0000,198.6,201.57,197.41,2016,4,0.018217902396824654,0.30136169190267664
2016-10-28,199.97,4273456.0000,204.0,205.32,199.83,2016,4,-0.0005997301214453723,0.2675659187825069
2016-11-04,190.56,5143915.0000,189.0,193.46,185.96,2016,4,-0.0470570585587838,0.18413027244850994
2016-11-11,188.56,3987091.0000,184.24,188.88,183.0,2016,4,-0.010495382031905962,0.24979369337012303
2016-11-18,185.02,5206473.0000,190.65,193.0,185.0,2016,4,-0.018773865082732245,0.23492584351211035
2016-11-25,196.65,2366098.0000,193.64,197.2372,193.64,2016,4,0.06285806939790291,0.38153378339984995
2016-12-02,181.47,4040201.0000,182.88,184.88,180.0,2016,4,-0.07719298245614038,0.13000726596440865
2016-12-09,192.18,2720937.0000,190.87,193.836,190.81,2016,4,0.059018019507356634,0.3746371955987525
2016-12-16,202.49,3795444.0000,198.08,202.59,197.6,2016,4,0.05364762202102197,0.36499216002708423
2016-12-23,213.34,4668263.0000,208.0,213.45,207.71,2016,4,0.05358289298236947,0.3648759090639271
2016-12-30,213.69,4641288.0000,216.3,217.5,211.68,2016,4,0.0016405737320708462,0.2715894217752541
2017-01-06,229.01,5524153.0000,226.93,230.31,225.45,2017,4,0.0716926388693902,0.39740034393465046
2017-01-13,237.75,6085610.0000,230.0,237.85,229.59,2017,4,0.038164272302519585,0.33718463568954044
2017-01-20,244.73,4199720.0000,245.46,246.0,243.01,2017,4,0.029358569926393227,0.3213699193920268
2017-01-27,252.95,3161774.0000,251.38,253.0,248.52,2017,4,0.03358803579454909,0.32896588390886594
2017-02-03,251.33,2185230.0000,251.91,252.179,249.68,2017,4,-0.006404427752520167,0.25714089618837743
2017-02-10,269.23,3618336.0000,269.79,270.95,266.11,2017,4,0.07122110372816617,0.39655348423348863
2017-02-17,272.23,6251469.0000,265.8,272.89,264.15,2017,4,0.011142888979682799,0.28865522906598684
2017-02-24,257.0,8166869.0000,252.66,258.25,250.2,2017,4,-0.05594534033721492,0.16816724659388388
2017-03-03,251.57,2925481.0000,250.74,251.9,249.0,2017,4,-0.021128404669260727,0.2306971773612799
2017-03-10,243.69,3062785.0000,246.21,246.5,243.0,2017,4,-0.03132328974043008,0.21238754024210843
2017-03-17,261.5,6491018.0000,264.0,265.33,261.2,2017,4,0.07308465673601708,0.399900356619778
2017-03-24,263.16,5637668.0000,255.7,263.89,255.01,2017,4,0.00634799235181654,0.2800437717844875
2017-03-31,278.3,3293698.0000,278.73,279.68,276.3197,2017,4,0.057531539747681965,0.37196753284192513
2017-04-07,302.54,4566632.0000,297.5,302.69,297.15,2017,4,0.08710025152712902,0.42507184730782116
2017-04-21,305.6,4501958.0000,302.0,306.4,300.42,2017,4,0.010114365042638997,0.28680803805557425
2017-04-28,314.07,4496659.0000,309.83,314.8,308.0,2017,4,0.027715968586387335,0.31841986804205874
2017-05-05,308.35,8117449.0000,298.0,308.55,296.8,2017,4,-0.01821250039800035,0.23593403375625796
2017-05-12,324.81,4118613.0000,325.48,327.0,321.53,2017,4,0.05338089832981994,0.3645131341270468
2017-05-19,310.83,4654580.0000,315.5,316.5,310.2,2017,4,-0.04304054678119522,0.19134377928249038
2017-05-26,325.14,7793009.0000,317.28,325.49,316.31,2017,4,0.04603802721745006,0.3513256087609645
2017-06-02,339.85,5583952.0000,339.77,342.88,335.93,2017,4,0.04524204957864316,0.3498960623148997
2017-06-09,357.32,17250060.0000,374.42,376.87,354.8,2017,4,0.05140503163160209,0.36096455050028947
2017-06-16,371.4,6347450.0000,377.975,378.01,370.1,2017,4,0.03940445539012646,0.33941195871838264
2017-06-23,383.45,6425180.0000,382.45,386.99,379.345,2017,4,0.032444803446418986,0.3269126808280038
2017-06-30,361.61,5823046.0000,363.71,366.7674,359.6187,2017,4,-0.05695657843265087,0.1663511003166811
2017-07-07,313.22,14129950.0000,313.5,317.0,307.38,2017,4,-0.13381820193025631,0.028310462800193666
2017-07-14,327.78,5607924.0000,323.19,328.42,321.22,2017,4,0.04648489879318033,0.35212817360925613
2017-07-21,328.4,4871708.0000,329.46,331.2575,325.8,2017,4,0.0018915125999145908,0.2720400987154295
2017-07-28,335.07,4869891.0000,336.89,339.6,332.51,2017,4,0.020310596833130377,0.3051200938329175
2017-08-04,356.91,9233295.0000,347.0,357.27,343.3,2017,4,0.06518041006356891,0.38570462147782764
2017-08-11,357.87,4357562.0000,356.97,361.26,353.62,2017,4,0.0026897537194250074,0.2734737102892538
2017-08-18,347.46,5390805.0000,352.91,354.0,345.8,2017,4,-0.029088775253583773,0.2164006457461016
2017-08-25,348.05,3475186.0000,354.24,355.69,347.3,2017,4,0.0016980371841363953,0.2716926240131989
2017-09-01,355.4,3048550.0000,356.12,357.59,353.6902,2017,4,0.021117655509265813,0.30656954141283255
2017-09-08,343.4,3261333.0000,348.99,349.78,342.3,2017,4,-0.03376477208778841,0.20800272810338105
2017-09-15,379.81,5407227.0000,374.51,380.0,372.7,2017,4,0.10602795573675022,0.45906530512101734
2017-09-22,351.09,8142895.0000,366.49,369.8999,350.88,2017,4,-0.07561675574629427,0.1328381109296396
2017-09-29,341.1,5099051.0000,341.86,344.68,338.601,2017,4,-0.02845424250192245,0.21754024313656198
2017-10-06,356.88,4272866.0000,353.1,360.0992,352.25,2017,4,0.04626209322779235,0.35172802304140693
2017-10-13,355.57,3538807.0000,356.98,358.49,353.68,2017,4,-0.0036707016364044,0.2620505673440465
2017-10-20,345.1,4925657.0000,352.69,354.55,344.34,2017,4,-0.029445678769299915,0.215759660211326
2017-10-27,320.87,6968365.0000,319.75,324.59,316.66,2017,4,-0.07021153288901773,0.14254569158151575
2017-11-03,306.09,8885933.0000,299.5,306.25,295.13,2017,4,-0.046062268208308756,0.18591687918313227
2017-11-10,302.99,4621080.0000,302.5,308.36,301.85,2017,4,-0.010127740207128512,0.2504539645114369
2017-11-17,315.05,13720830.0000,325.67,326.67,313.15,2017,4,0.03980329383808047,0.34012825784291745
2017-11-24,315.55,3244065.0000,313.79,316.41,311.0,2017,4,0.0015870496746548167,0.2714932945446289
2017-12-01,306.53,4286082.0000,305.44,310.32,305.05,2017,4,-0.028585010299477225,0.21730538900104335
2017-12-08,315.13,3466088.0000,314.6,316.98,311.26,2017,4,0.028055981470003013,0.3190305186253058
2017-12-15,343.45,6921246.0000,342.04,343.9,335.76,2017,4,0.08986767365849013,0.4300420352625711
2017-12-22,325.2,4207602.0000,329.51,330.9214,324.82,2017,4,-0.05313728344737225,0.1732104130743385
2017-12-29,311.35,3769504.0000,316.18,316.41,310.0,2017,4,-0.04258917589175881,0.19215442473205113
2018-01-05,316.58,4588728.0000,316.62,317.24,312.0,2018,4,0.016797815962742768,0.2988112691068937
2018-01-12,336.22,4822509.0000,338.63,340.41,333.67,2018,4,0.06203803146124216,0.38006102554731924
2018-01-19,350.02,4871181.0000,345.0,350.5899,342.6,2018,4,0.0410445541609659,0.34235751554654065
2018-01-26,342.85,4535457.0000,341.5,344.0,335.71,2018,4,-0.020484543740357578,0.23185352781360305
2018-02-02,343.75,3696157.0000,348.44,351.95,340.51,2018,4,0.00262505468863928,0.2733575132191172
2018-02-09,310.42,12924430.0000,319.93,320.9845,294.76,2018,4,-0.09695999999999995,0.09450643239641911
2018-02-16,335.49,5640184.0000,332.5,343.12,331.64,2018,4,0.08076154886927386,0.41368777140490925
2018-02-23,352.05,5814177.0000,347.83,354.99,347.1,2018,4,0.04936063668067603,0.3572928926622253
2018-03-02,335.12,5088789.0000,326.98,335.22,322.97,2018,4,-0.04808975997727597,0.18227557883567883
