date,close,volume,open,high,low,year,weekday,change,nChange
2013-09-30,193.37,8923283.0000,189.0,194.5,188.0,2013,0,0.0676936668323118,0.43669414660111394
2013-10-07,183.07,11461000.0000,182.46,186.73,180.26,2013,0,-0.05326575994208001,0.26966535931806884
2013-10-14,179.72,7757278.0000,175.0,182.5,174.15,2013,0,-0.01829901130715024,0.31794976157980204
2013-10-21,172.6,11517300.0000,183.28,183.39,171.0,2013,0,-0.03961718228355222,0.2885122192547844
2013-10-28,162.86,7807152.0000,170.18,170.5,162.2,2013,0,-0.056431054461181816,0.26529451101779256
2013-11-04,175.2,13053120.0000,165.0,175.3899,164.22,2013,0,0.07577060051578026,0.44784731154320284
2013-11-11,144.698,13964490.0000,141.0,145.42,137.1,2013,0,-0.17409817351598164,0.10281196027397745
2013-11-18,121.58,23052140.0000,135.27,135.45,119.61,2013,0,-0.15976723935368842,0.12260106326158984
2013-11-25,120.84,10257990.0000,124.5,125.84,120.3,2013,0,-0.00608652738937321,0.33481356817095426
2013-12-02,124.17,7642470.0000,126.35,128.55,123.931,2013,0,0.027557100297914583,0.3812709174017101
2013-12-09,141.6,9014394.0000,137.0,141.7,134.21,2013,0,0.14037207054844159,0.5370532997328046
2013-12-16,147.94,6660961.0000,148.48,150.43,146.1,2013,0,0.044774011299435056,0.4050451683388259
2013-12-23,143.55,5330909.0000,144.85,146.24,142.601,2013,0,-0.029674192240097246,0.3022421584022579
2013-12-30,152.44,4461968.0000,151.12,154.81,150.75,2013,0,0.06192964123998597,0.42873479832848765
2014-01-06,147.0,5361072.0000,150.0,150.4,145.24,2014,0,-0.03568617160850169,0.29394041913436086
2014-01-13,139.34,6314832.0000,145.78,147.0,137.82,2014,0,-0.05210884353741494,0.2712629061088575
2014-01-27,169.62,8714715.0000,175.16,177.92,164.71,2014,0,0.21731017654657672,0.6432945318832495
2014-02-03,177.11,6764261.0000,182.89,184.8797,175.16,2014,0,0.04415752859332631,0.40419388819036456
2014-02-10,196.56,12963450.0000,189.34,199.3,189.32,2014,0,0.10981875670487261,0.494863260520003
2014-02-24,217.65,8286273.0000,208.76,218.36,208.32,2014,0,0.10729548229548232,0.4913789561063512
2014-03-03,250.56,13083260.0000,237.26,251.65,234.99,2014,0,0.15120606478290832,0.5520135964758576
2014-03-10,238.84,7725236.0000,242.7,243.0,236.06,2014,0,-0.046775223499361425,0.27862792188762964
2014-03-17,233.98,5898403.0000,234.95,237.93,230.5,2014,0,-0.020348350360073746,0.3151198984937274
2014-03-24,220.17,11327430.0000,229.75,229.9,210.27,2014,0,-0.059022138644328585,0.26171657037769264
2014-03-31,208.45,8367389.0000,216.5,216.75,206.39,2014,0,-0.05323159376845165,0.2697125382333417
2014-04-07,207.52,9828543.0000,205.81,216.2,203.51,2014,0,-0.004461501559126785,0.33705751145811896
2014-04-14,198.09,7685123.0000,207.6,208.44,194.41,2014,0,-0.045441403238242126,0.280469749239241
2014-04-21,204.38,5253883.0000,197.08,206.2,194.0,2014,0,0.03175324347518801,0.3870652297993147
2014-04-28,198.51,7033657.0000,200.0,203.7899,190.5,2014,0,-0.028721009883550273,0.3035583757266883
2014-05-05,216.61,5141376.0000,209.48,217.69,208.52,2014,0,0.09117928567830348,0.4691246444882642
2014-05-12,184.67,6993022.0000,183.87,187.19,179.88,2014,0,-0.1474539494944833,0.13960406937275194
2014-05-19,196.09,4561228.0000,190.72,196.89,190.0,2014,0,0.061840038988466,0.42861106960549095
2014-06-02,204.7,4652328.0000,207.33,209.35,201.67,2014,0,0.0439084094038451,0.4038498879150855
2014-06-09,205.31,2797244.0000,207.95,209.99,204.2,2014,0,0.002979970688812964,0.34733318916525696
2014-06-16,224.61,13179430.0000,206.76,225.49,206.26,2014,0,0.09400418878768697,0.4730254577868629
2014-06-23,237.22,7786840.0000,229.51,238.99,228.22,2014,0,0.05614175682293747,0.4207425042105834
2014-06-30,240.06,4827429.0000,239.55,244.49,239.0,2014,0,0.011972009105471729,0.35974999132767466
2014-07-07,222.66,5890031.0000,227.5,229.78,220.4,2014,0,-0.07248187953011749,0.24313046876288824
2014-07-14,226.7,7197985.0000,219.99,228.79,215.4502,2014,0,0.01814425581604236,0.36827303835567715
2014-07-21,220.54,3820853.0000,217.25,223.21,216.72,2014,0,-0.027172474636082914,0.3056966957514016
2014-07-28,224.82,6500081.0000,224.25,232.0,221.402,2014,0,0.01940691031105469,0.3700165953043452
2014-08-04,238.52,5958085.0000,234.38,240.5,233.27,2014,0,0.060937639000089035,0.42736497593819894
2014-08-11,259.32,8062178.0000,255.48,263.74,255.0,2014,0,0.0872044273016937,0.46363589679846823
2014-08-18,259.94,5830865.0000,263.25,267.26,259.75,2014,0,0.0023908684251118485,0.34651971774499946
2014-08-25,262.55,4304272.0000,258.19,263.68,258.19,2014,0,0.01004077864122495,0.35708322040283497
2014-09-08,282.11,5495160.0000,277.62,284.88,277.5227,2014,0,0.07450009521995811,0.44609291368884074
2014-09-15,253.86,16433840.0000,274.37,274.4,249.13,2014,0,-0.1001382439473964,0.2049407291744891
2014-09-22,250.03,8209186.0000,255.0,256.02,244.71,2014,0,-0.015087055857559333,0.3223850423831161
2014-09-29,245.26,4851868.0000,244.0,248.64,241.38,2014,0,-0.019077710674719073,0.3168744819220562
2014-10-06,260.62,7706193.0000,259.13,262.49,257.8,2014,0,0.06262741580363701,0.4296983316575681
2014-10-13,224.59,11251400.0000,238.57,238.9628,221.0,2014,0,-0.13824725654209194,0.15231728073405817
2014-10-20,230.47,3489785.0000,226.72,232.4,225.51,2014,0,0.02618104100805911,0.3793707636018511
2014-10-27,221.67,9532988.0000,234.25,234.61,220.31,2014,0,-0.03818284375406782,0.29049284888838844
2014-11-03,242.59,4203208.0000,243.0,247.56,241.32,2014,0,0.09437452068389957,0.4735368365951636
2014-11-10,241.93,4563814.0000,239.11,242.88,236.8,2014,0,-0.002720639762562334,0.33946140871905656
2014-11-17,253.98,4017356.0000,257.49,259.0,252.02,2014,0,0.04980779564336785,0.4119961511339055
2014-11-24,246.72,4780202.0000,245.2,247.6,240.64,2014,0,-0.028584927947082412,0.3037462866768762
2014-12-01,231.64,8603799.0000,241.16,242.47,229.01,2014,0,-0.06112191958495466,0.258817053792458
2014-12-08,214.36,9217376.0000,221.54,224.86,212.34,2014,0,-0.07459851493697105,0.2402076784144641
2014-12-15,204.04,5195647.0000,209.29,209.8,202.67,2014,0,-0.04814331031908948,0.2767387770025162
2014-12-22,222.6,4802547.0000,220.0,224.06,218.26,2014,0,0.09096255636149776,0.4688253702942631
2014-12-29,225.71,2802982.0000,226.9,227.91,224.02,2014,0,0.013971248876909316,0.36251067400794296
2015-01-05,210.09,5355485.0000,214.55,216.5,207.1626,2015,0,-0.0692038456426388,0.24765699504942157
2015-01-12,202.21,5945607.0000,203.05,204.47,199.25,2015,0,-0.037507734780332216,0.2914250840698372
2015-01-26,206.55,3231121.0000,201.83,208.62,201.05,2015,0,0.02146283566589191,0.372855553192294
2015-02-02,210.94,4143850.0000,203.97,211.9499,203.3,2015,0,0.021253933672234257,0.37256708748447676
2015-02-09,217.48,3469776.0000,215.38,217.93,211.99,2015,0,0.031004076988717134,0.3860307310996663
2015-02-23,207.335,8487131.0000,215.66,218.2,206.33,2015,0,-0.0466479676292072,0.27880364522092677
2015-03-02,197.325,7910402.0000,202.7,203.34,195.825,2015,0,-0.048279354667567075,0.27655091795631465
2015-03-09,190.88,6732511.0000,194.39,194.49,188.25,2015,0,-0.03266185227416695,0.298116599563132
2015-03-16,195.7,5617028.0000,192.0,195.91,189.8,2015,0,0.025251466890192757,0.37808714609689614
2015-03-23,199.63,2622492.0000,198.5,200.5,197.47,2015,0,0.020081757792539637,0.3709484693999764
2015-03-30,190.57,10062310.0000,185.85,192.25,181.8,2015,0,-0.04538396032660423,0.2805490702159085
2015-04-06,203.1,12422770.0000,198.0,207.75,197.5,2015,0,0.06575011806685209,0.43401036575015406
2015-04-13,209.78,3757220.0000,210.435,213.0,209.05,2015,0,0.032890201870999544,0.3886352172497172
2015-04-20,205.27,2558913.0000,206.78,207.85,203.85,2015,0,-0.02149871293736291,0.31353140166182036
2015-04-27,231.55,11659100.0000,222.56,238.75,222.0,2015,0,0.1280265016807132,0.5200057206289282
2015-05-04,230.51,4427259.0000,228.18,234.73,227.11,2015,0,-0.00449147052472477,0.33701612832566336
2015-05-11,239.49,5663800.0000,236.29,242.88,235.31,2015,0,0.0389570951368705,0.3970127852640246
2015-05-18,248.75,3349931.0000,247.0,249.9,246.0,2015,0,0.03866549751555384,0.3966101279568436
2015-06-01,249.45,2502238.0000,251.41,251.6,247.47,2015,0,0.002814070351758748,0.347104102992753
2015-06-08,256.29,5006944.0000,250.85,258.75,250.31,2015,0,0.027420324714371745,0.38108204861770284
2015-06-15,250.38,2182932.0000,249.7,251.28,246.01,2015,0,-0.023059815053260074,0.3113757284729119
2015-06-22,259.79,4559072.0000,262.15,264.4,255.69,2015,0,0.037582874031472265,0.39511516975100175
2015-06-29,262.02,3471452.0000,261.95,265.95,260.7,2015,0,0.00858385619153917,0.35507140539654913
2015-07-06,279.72,4109259.0000,278.88,281.69,276.3,2015,0,0.06755209525990401,0.43649865519805753
2015-07-13,262.16,2951397.0000,262.25,262.55,256.05,2015,0,-0.06277706277706278,0.2565315224574489
2015-07-20,282.26,4969754.0000,275.0,286.65,272.54,2015,0,0.07667073542874567,0.4490902774443571
2015-07-27,253.01,4688874.0000,262.43,264.4321,250.79,2015,0,-0.10362786083752569,0.20012203506536552
2015-08-03,259.99,2547164.0000,266.29,266.7099,257.07,2015,0,0.027587842377771704,0.3813133681015359
2015-08-10,241.14,4179307.0000,238.15,242.97,236.05,2015,0,-0.0725027885687912,0.24310159617754243
2015-08-17,254.99,7168396.0000,255.56,256.59,250.51,2015,0,0.05743551463879914,0.42252901068456317
2015-08-24,218.87,9562484.0000,202.79,231.4,195.0,2015,0,-0.14165261382799327,0.14761493786672242
2015-08-31,249.06,4688373.0000,245.62,254.95,245.51,2015,0,0.13793576095399093,0.5336890820950496
2015-09-14,253.19,2885610.0000,251.1,254.25,249.67,2015,0,0.016582349634626178,0.3661162548598491
2015-09-21,264.2,6114615.0000,263.98,271.57,255.8,2015,0,0.04348512974446064,0.40326539532882
2015-09-28,248.43,4893113.0000,257.35,259.79,246.61,2015,0,-0.05968962906888714,0.26079485539350206
2015-10-05,246.15,3684490.0000,248.84,249.84,244.13,2015,0,-0.009177635551261928,0.33054516130586564
2015-10-12,215.58,3816171.0000,222.99,223.0,215.27,2015,0,-0.12419256550883605,0.1717249289143124
2015-10-19,228.1,2506836.0000,226.5,231.15,224.94,2015,0,0.05807588830132657,0.4234132810478764
2015-10-26,215.26,3388227.0000,211.38,215.88,210.0,2015,0,-0.0562911003945638,0.2654877688617317
2015-11-02,213.79,3924514.0000,208.92,215.8,207.22,2015,0,-0.006828951035956513,0.33378838043118136
2015-11-09,225.33,3846179.0000,232.99,232.99,224.31,2015,0,0.05397820290939717,0.41775492568084927
2015-11-16,214.31,2920362.0000,206.09,214.98,205.8,2015,0,-0.04890604890604895,0.2756855370476721
2015-11-23,217.75,2525196.0000,217.35,219.18,214.6798,2015,0,0.016051514161728328,0.3653832420831738
2015-11-30,230.26,2591205.0000,231.79,234.28,229.08,2015,0,0.05745120551090696,0.4225506776799307
2015-12-07,231.13,3140864.0000,227.7,235.63,226.15,2015,0,0.003778337531486166,0.34843562697514685
2015-12-14,218.58,2827797.0000,217.51,220.92,214.87,2015,0,-0.05429844676156268,0.2682393569658661
2015-12-21,232.56,1951581.0000,231.69,235.83,231.08,2015,0,0.06395827614603344,0.43153607175738007
2015-12-28,228.95,1900171.0000,231.49,231.98,225.54,2015,0,-0.015522875816993523,0.32178323332003406
2016-01-04,223.41,6823510.0000,230.72,231.38,219.0,2016,0,-0.024197423018126194,0.30980484405453973
2016-01-11,207.85,4090843.0000,214.01,214.45,203.0,2016,0,-0.0696477328678215,0.2470440461715223
2016-01-25,196.38,2695408.0000,200.06,203.57,195.88,2016,0,-0.05518402694250661,0.26701648920260485
2016-02-01,196.94,5295685.0000,188.76,199.52,182.75,2016,0,0.0028516142173337523,0.34715594604876066
2016-02-08,147.99,9306754.0000,157.105,157.15,146.0,2016,0,-0.2485528587387021,0.0
2016-02-22,177.74,5055340.0000,170.12,178.91,169.85,2016,0,0.20102709642543415,0.6208097764706775
2016-02-29,191.93,4495402.0000,192.4,196.35,189.222,2016,0,0.0798357150894565,0.45346069096731495
2016-03-07,205.29,5331097.0000,197.68,209.7,197.4,2016,0,0.0696087115094044,0.4393385671191132
2016-03-14,215.15,4062304.0000,212.65,216.72,210.64,2016,0,0.048029616639875365,0.40954072380223094
2016-03-21,238.32,5289014.0000,235.34,239.88,235.0,2016,0,0.10769230769230763,0.4919269188948858
2016-03-28,230.26,3878599.0000,231.61,234.81,225.0,2016,0,-0.03382007385028534,0.29651725050516287
2016-04-04,246.99,13381160.0000,249.12,252.12,243.64,2016,0,0.07265699643880838,0.44354784082872795
2016-04-11,249.92,9156404.0000,251.0,258.99,245.3,2016,0,0.011862828454593216,0.3595992274542229
2016-04-18,253.88,4263246.0000,252.23,258.31,251.66,2016,0,0.015845070422535242,0.3650981708959243
2016-04-25,251.82,3665088.0000,253.01,257.38,250.76,2016,0,-0.00811406963919963,0.3320138035541353
2016-05-02,241.8,3838958.0000,241.5,243.19,234.82,2016,0,-0.039790326423635856,0.2882731303593213
2016-05-09,208.92,4772992.0000,215.72,216.15,206.8,2016,0,-0.13598014888337479,0.15544785313319753
2016-05-16,208.29,2945754.0000,208.15,213.15,207.92,2016,0,-0.0030155083285467905,0.33905423467485296
2016-05-23,216.22,5096751.0000,219.87,222.6,215.86,2016,0,0.03807191895914354,0.39579047537516127
2016-06-06,220.68,2242634.0000,218.0,220.9,215.45,2016,0,0.020627139025067097,0.3717015679248718
2016-06-13,217.87,4187833.0000,219.5,225.77,217.66,2016,0,-0.01273336958491935,0.32563516826621125
2016-06-20,219.7,3549768.0000,219.5,223.75,218.23,2016,0,0.008399504291549934,0.3548168400839509
2016-06-27,198.55,7211823.0000,190.86,198.81,187.87,2016,0,-0.09626763768775594,0.21028551863685765
2016-07-11,224.78,5369066.0000,219.96,226.78,219.51,2016,0,0.13210778141526058,0.5256414219777431
2016-07-18,226.25,3394588.0000,219.64,227.09,218.3,2016,0,0.00653972773378414,0.3522487374453658
2016-07-25,230.01,4479483.0000,222.27,231.39,221.3715,2016,0,0.0166187845303867,0.36616656657689295
2016-08-01,230.01,4014048.0000,235.5,236.63,229.38,2016,0,0.0,0.34321824828330477
2016-08-08,226.16,2259465.0000,228.0,229.6,226.09,2016,0,-0.016738402678144405,0.32010475332932875
2016-08-15,225.59,2017964.0000,226.02,229.5,224.93,2016,0,-0.0025203395825963617,0.33973799647285513
2016-08-22,222.93,2061692.0000,224.17,225.11,222.68,2016,0,-0.011791302805975427,0.3269360364649349
2016-08-29,215.2,3261381.0000,220.15,220.4,215.0,2016,0,-0.03467456152155393,0.29533731733842833
2016-09-12,198.3,3714049.0000,195.0,201.369,194.1,2016,0,-0.07853159851301104,0.23477661613591913
2016-09-19,206.34,2298318.0000,207.0,209.43,205.0,2016,0,0.04054462934947046,0.3992049576425816
2016-09-26,208.99,2393373.0000,206.5,211.0,206.5,2016,0,0.012842880682368933,0.3609525484763598
2016-10-03,213.7,5989342.0000,212.3,215.6688,208.25,2016,0,0.02253696349107603,0.3743387800296873
2016-10-10,200.95,3311340.0000,201.35,204.14,199.66,2016,0,-0.05966307908282639,0.26083151737258353
2016-10-17,193.96,4518331.0000,197.05,198.39,192.0,2016,0,-0.034784772331425635,0.2951851309532143
2016-10-24,202.76,2747344.0000,201.0,203.9452,200.25,2016,0,0.0453701794184367,0.40586839676003356
2016-10-31,197.73,4691320.0000,202.49,202.49,195.81,2016,0,-0.024807654369698173,0.30896219619043175
2016-11-07,193.21,3857682.0000,193.59,194.29,190.05,2016,0,-0.022859454812117444,0.3116523991631609
2016-11-14,181.45,6547913.0000,188.0,188.25,178.19,2016,0,-0.06086641478184369,0.2591698717459377
2016-11-21,184.52,4355872.0000,185.04,188.89,184.41,2016,0,0.016919261504546826,0.36658148508253413
2016-11-28,196.12,4521082.0000,195.48,199.35,194.55,2016,0,0.06286581400390198,0.4300275276809172
2016-12-05,186.8,4069480.0000,182.51,188.89,182.51,2016,0,-0.047521925351825374,0.2775968265178435
2016-12-12,192.43,2436428.0000,192.8,194.42,191.04,2016,0,0.030139186295503186,0.38483643275126744
2016-12-19,202.73,3486937.0000,202.49,204.45,199.84,2016,0,0.053525957491035614,0.41713043525626964
2017-01-09,231.28,3972716.0000,228.97,231.92,228.0,2017,0,0.14082770186948165,0.5376824656360412
2017-01-23,248.92,6262097.0000,245.85,250.8899,245.5,2017,0,0.0762711864406779,0.4485385537406594
2017-01-30,250.63,3798638.0000,252.53,255.2899,247.1,2017,0,0.006869677004660164,0.3527043532501773
2017-02-06,257.77,3557600.0000,251.0,257.82,250.63,2017,0,0.028488209711526897,0.38255665494470925
2017-02-13,280.6,7023072.0000,270.74,280.7899,270.51,2017,0,0.0885673274624667,0.4655178796013991
2017-02-27,246.23,11450160.0000,248.17,248.36,242.01,2017,0,-0.12248752672843917,0.17407935938207109
2017-03-06,251.21,3353601.0000,247.91,251.7,247.51,2017,0,0.020224992892823857,0.3711462579124952
2017-03-13,246.17,3011280.0000,244.82,246.85,242.781,2017,0,-0.020062895585366905,0.3155140733514867
2017-03-20,261.92,3601616.0000,260.6,264.55,258.821,2017,0,0.06398017630093036,0.4315663129416457
2017-03-27,270.22,6221361.0000,260.6,270.57,259.75,2017,0,0.031689065363469805,0.38697660841232356
2017-04-03,298.52,13864850.0000,286.9,299.0,284.58,2017,0,0.1047294796832209,0.48783564976040966
2017-04-10,312.39,7653623.0000,309.15,313.7299,308.71,2017,0,0.04646254857295996,0.40737681243304874
2017-04-17,301.44,4128067.0000,302.7,304.0,298.68,2017,0,-0.035052338423124905,0.2948156579736676
2017-04-24,308.03,5077771.0000,309.22,310.55,306.0215,2017,0,0.0218617303609341,0.37340637340485017
2017-05-01,322.83,8819888.0000,314.88,327.25,314.81,2017,0,0.04804726812323479,0.4095650981394603
2017-05-08,307.19,7002907.0000,310.9,313.79,305.82,2017,0,-0.04844655081621902,0.27632004244133873
2017-05-15,315.88,7606854.0000,318.38,320.2,312.53,2017,0,0.028288681272176822,0.38228113286146326
2017-05-22,310.35,4324305.0000,312.8,314.37,306.8,2017,0,-0.017506648094212904,0.3190439091801496
2017-06-05,347.32,6769174.0000,338.5,348.44,334.21,2017,0,0.1191235701627194,0.5077119631734793
2017-06-12,359.01,10507860.0000,357.99,364.5,350.62,2017,0,0.03365772198548888,0.38969505985444125
2017-06-19,369.8,6433434.0000,375.0,376.7,367.8,2017,0,0.030054873123311385,0.38472000753928753
2017-06-26,377.49,6596854.0000,386.69,386.95,373.1,2017,0,0.020795024337479713,0.3719333950828098
2017-07-03,352.62,6305401.0000,370.24,371.35,351.5,2017,0,-0.06588253993483272,0.25224327393123047
2017-07-10,316.05,13760290.0000,312.9,317.94,303.13,2017,0,-0.10370937553173386,0.20000947417712045
2017-07-17,319.57,9827506.0000,325.54,327.1,313.45,2017,0,0.011137478247112741,0.35859761584988764
2017-07-24,342.52,8598292.0000,330.24,343.399,330.01,2017,0,0.07181525174453168,0.44238550400855436
2017-07-31,323.47,8525454.0000,335.5,341.49,321.04,2017,0,-0.05561719023706632,0.2664183486383247
2017-08-07,355.17,6309331.0000,357.35,359.48,352.75,2017,0,0.09799981451139204,0.4785428824048894
2017-08-14,363.8,4507969.0000,364.63,367.66,362.6,2017,0,0.024298223385984162,0.37677084433572483
2017-08-21,337.86,6489850.0000,345.82,345.82,331.85,2017,0,-0.07130291368884001,0.24475846287602174
2017-08-28,345.66,3746240.0000,347.28,347.35,339.72,2017,0,0.023086485526549492,0.375097596449524
2017-09-11,363.69,7651000.0000,351.35,363.71,350.0,2017,0,0.052161083145287196,0.41524572636798013
2017-09-18,385.0,7177773.0000,380.25,389.61,377.68,2017,0,0.058593857406032616,0.42412852709125015
2017-09-25,344.99,7587158.0000,353.15,357.469,342.88,2017,0,-0.1039220779220779,0.19971576062986932
2017-10-02,341.53,5227547.0000,342.52,343.7,335.51,2017,0,-0.01002927621090477,0.3293691594813333
2017-10-09,342.94,7461461.0000,349.65,351.75,342.67,2017,0,0.004128480660556979,0.3489191277967345
2017-10-16,350.6,5373090.0000,353.76,354.48,347.16,2017,0,0.02233626873505577,0.37406164741914133
2017-10-23,337.02,5739598.0000,349.88,349.95,336.25,2017,0,-0.03873359954363959,0.28973232881918487
2017-10-30,320.08,4247619.0000,319.18,323.78,317.25,2017,0,-0.05026407928312859,0.27381027876457675
2017-11-06,302.78,6480689.0000,307.0,307.5,299.01,2017,0,-0.05404898775306177,0.26858382648575274
2017-11-13,315.4,7565242.0000,300.13,316.8,299.11,2017,0,0.04168042803355573,0.40077334368622813
2017-11-20,308.74,8241821.0000,313.79,315.5,304.75,2017,0,-0.021116043119847713,0.3140598174889605
2017-11-27,316.81,4537779.0000,313.25,317.34,309.51,2017,0,0.02613849841290404,0.379312017968988
2017-12-04,305.2,5834227.0000,306.5,308.265,300.61,2017,0,-0.036646570499668615,0.2926142367409969
2017-12-11,328.91,7926090.0000,314.63,329.01,313.75,2017,0,0.07768676277850602,0.45049327529745875
2017-12-18,338.87,5466546.0000,344.9,346.73,337.58,2017,0,0.03028184001702587,0.3850334184574894
2018-01-08,336.41,9832610.0000,316.0,337.0199,315.5,2018,0,-0.007259421016909079,0.3331939589727003
2018-01-22,351.56,6199777.0000,349.4,357.83,349.2,2018,0,0.045034333105436745,0.40540463792891335
2018-01-29,349.53,4738208.0000,339.85,350.85,338.28,2018,0,-0.005774263283650101,0.3352447631284852
2018-02-05,333.13,4441166.0000,337.97,344.47,333.0,2018,0,-0.04692014991560089,0.27842779789402883
2018-02-12,315.73,6224479.0000,316.13,318.08,306.25,2018,0,-0.05223186143547557,0.2710930348480958
2018-02-26,357.42,4334500.0000,353.5,359.0,352.355,2018,0,0.1320432014696101,0.5255522457118459
2018-03-05,333.35,3820702.0000,332.39,337.75,329.2929,2018,0,-0.06734374125678472,0.2502255503747421
2018-03-12,345.51,8252919.0000,328.61,347.21,326.5,2018,0,0.036478176091195344,0.39358972967411815
2018-03-19,313.56,7467890.0000,316.5,320.75,309.67,2018,0,-0.09247199791612395,0.21552678940777042
2018-03-26,304.18,8364937.0000,307.34,307.59,291.36,2018,0,-0.0299145299145299,0.30191028422453225
2018-04-02,252.48,16093290.0000,256.26,260.3318,244.5901,2018,0,-0.1699651522125058,0.10851910980786322
2018-04-09,289.66,10241410.0000,300.37,309.5,289.21,2018,0,0.14725918884664146,0.5465634887928832
2018-04-16,291.21,6289497.0000,299.0,299.66,289.01,2018,0,0.0053511012911688,0.3506074033341113
2018-04-23,283.37,4880743.0000,291.29,291.62,282.33,2018,0,-0.026922152398612603,0.3060423572750184
2018-04-30,293.9,4224068.0000,293.61,298.73,292.5,2018,0,0.03715989695451167,0.3945310949905862
2018-05-07,302.77,8673090.0000,297.5,305.9588,295.17,2018,0,0.030180333446750612,0.3848932514627667
2018-05-14,291.97,7265501.0000,303.32,304.94,291.62,2018,0,-0.03567064108068816,0.2939618647157077
2018-05-21,284.49,9167844.0000,281.33,291.49,281.3,2018,0,-0.025619070452443805,0.30784173912563645
2018-06-04,296.74,4793787.0000,294.34,299.0,293.548,2018,0,0.043059510000351506,0.4026776713985895
2018-06-11,332.1,13166050.0000,322.51,334.66,322.5,2018,0,0.11916155557053316,0.5077644159402522
2018-06-18,370.83,12025450.0000,355.4,373.73,354.5,2018,0,0.11662149954832869,0.504256938364229
2018-06-25,333.01,6925089.0000,330.12,338.47,327.5,2018,0,-0.10198743359490871,0.20238724564272248
2018-07-02,335.07,18732710.0000,360.07,364.78,329.85,2018,0,0.006186000420407803,0.3517602873447189
2018-07-09,318.51,7579541.0000,311.99,318.52,308.0,2018,0,-0.04942250872951921,0.2749723751197842
2018-07-16,310.1,7800454.0000,311.71,315.16,306.25,2018,0,-0.026404194530783864,0.3067575878017677
2018-07-23,303.2,10974820.0000,301.84,305.5,292.8601,2018,0,-0.022250886810706333,0.31249275016320777
