date,close,volume,open,high,low,year,weekday,change
2019-02-28,319.88,9666224.0000,318.92,320.0,310.81,2019,3,0.01633093982334621
2019-03-01,294.79,22848750.0000,306.94,307.13,291.9,2019,4,-0.07843566337376509
2019-03-04,285.36,17068890.0000,298.12,299.0,282.78,2019,0,-0.031988873435326866
2019-03-05,276.54,18729800.0000,282.0,284.0,270.1,2019,1,-0.03090832632464253
2019-03-06,276.24,10319370.0000,276.48,281.5058,274.39,2019,2,-0.0010848340203949206
2019-03-07,276.59,9410697.0000,278.84,284.7,274.25,2019,3,0.0012670141905588108
2019-03-08,284.14,8805772.0000,276.91,285.59,275.89,2019,4,0.02729672077804697
2019-03-11,290.92,7372298.0000,283.52,291.28,280.5,2019,0,0.023861476736819983
2019-03-12,283.36,7488037.0000,286.49,288.07,281.06,2019,1,-0.025986525505293557
2019-03-13,288.96,6817854.0000,283.9,291.99,282.7,2019,2,0.01976284584980225
2019-03-14,289.96,7048138.0000,292.45,295.39,288.29,2019,3,0.003460686600221484
2019-03-15,275.43,14757360.0000,283.51,283.7244,274.4,2019,4,-0.050110360049661934
2019-03-18,269.49,10264960.0000,276.0,278.05,267.3,2019,0,-0.021566278183204435
2019-03-19,267.47,11774330.0000,267.5,273.3,263.46,2019,1,-0.00749563991242711
2019-03-20,273.6,6881976.0000,269.69,274.97,266.3,2019,2,0.022918458144838654
2019-03-21,274.02,5930925.0000,272.6,276.45,268.45,2019,3,0.001535087719298096
2019-03-22,264.53,8721950.0000,272.58,272.8,264.0,2019,4,-0.03463250857601639
2019-03-25,260.42,10205080.0000,259.71,263.18,254.46,2019,0,-0.01553699013344406
2019-03-26,267.77,7341868.0000,264.44,270.26,264.43,2019,1,0.028223638737424027
2019-03-27,274.83,8752384.0000,268.75,275.37,268.1838,2019,2,0.026365911043059354
2019-03-28,278.62,6764921.0000,277.16,280.33,275.1,2019,3,0.013790343121202272
2019-03-29,279.86,5980355.0000,278.7,280.16,274.5,2019,4,0.004450506065609106
2019-04-01,289.18,8093134.0000,282.62,289.2,281.281,2019,0,0.03330236546844848
2019-04-02,285.88,5427184.0000,288.3,289.44,283.88,2019,1,-0.011411577564146937
2019-04-03,291.81,7916650.0000,287.32,296.17,287.17,2019,2,0.020742969077934822
2019-04-04,267.78,23680170.0000,261.89,271.2,260.59,2019,3,-0.08234810321784733
2019-04-05,274.96,13022740.0000,269.86,276.1,266.11,2019,4,0.026813055493315436
2019-04-08,273.2,10364600.0000,277.69,281.16,270.44,2019,0,-0.006400931044515533
2019-04-09,272.31,5893247.0000,271.65,275.0,269.61,2019,1,-0.0032576866764274758
2019-04-10,276.06,7045034.0000,276.74,278.38,272.8925,2019,2,0.013771069736697146
2019-04-11,268.42,9781294.0000,268.3,270.5,265.6,2019,3,-0.02767514308483658
2019-04-12,267.7,6735386.0000,270.22,271.95,266.83,2019,4,-0.0026823634602489653
2019-04-15,266.38,10032490.0000,268.63,268.88,258.63,2019,0,-0.004930892790437031
2019-04-16,273.36,7266504.0000,265.75,275.0,264.72,2019,1,0.026203168406036557
2019-04-17,271.23,5118011.0000,274.75,274.79,268.535,2019,2,-0.007791922739244935
2019-04-18,273.26,5861478.0000,271.23,274.84,269.75,2019,3,0.0074844228145853064
2019-04-22,262.75,12101690.0000,269.0,269.68,262.48,2019,0,-0.03846153846153843
2019-04-23,263.9,10909350.0000,260.15,265.6,255.75,2019,1,0.00437678401522351
2019-04-24,258.66,9657061.0000,263.85,265.32,258.0,2019,2,-0.019856006062902436
2019-04-25,247.63,21823380.0000,255.0,259.0,246.07,2019,3,-0.04264285161988722
2019-04-26,235.14,22151160.0000,246.5,246.68,231.13,2019,4,-0.05043815369704805
2019-04-29,241.47,16686620.0000,235.86,243.98,232.17,2019,0,0.02692013268690998
2019-04-30,238.69,9446965.0000,242.06,244.21,237.0,2019,1,-0.011512817327204211
2019-05-01,234.01,10704350.0000,238.85,240.0,231.5,2019,2,-0.019607021659893614
2019-05-02,244.1,18159340.0000,245.52,247.13,237.72,2019,3,0.04311781547797104
2019-05-03,255.03,23706770.0000,243.86,256.61,243.49,2019,4,0.04477673084801314
2019-05-06,255.34,10833940.0000,250.02,258.3499,248.5,2019,0,0.001215543269419293
2019-05-07,247.06,10131410.0000,256.8,257.21,245.1,2019,1,-0.03242735176627243
2019-05-08,244.84,6176440.0000,246.94,250.599,244.2,2019,2,-0.008985671496802392
2019-05-09,241.98,6711382.0000,242.0,243.68,236.9434,2019,3,-0.011681097859826881
2019-05-10,239.52,7008336.0000,239.75,241.99,236.02,2019,4,-0.010166129432184394
2019-05-13,227.01,10834800.0000,232.01,232.47,224.5,2019,0,-0.05222945891783575
2019-05-14,232.31,7252412.0000,229.3,234.5,228.0,2019,1,0.023346989119422103
2019-05-15,231.95,7295976.0000,229.32,232.44,225.25,2019,2,-0.0015496534802634998
2019-05-16,228.33,7483273.0000,229.49,231.0,226.5,2019,3,-0.015606811812890607
2019-05-17,211.03,17786670.0000,221.96,222.24,208.92,2019,4,-0.07576752945298476
2019-05-20,205.36,20526200.0000,202.8,206.0,195.25,2019,0,-0.026868217788939903
2019-05-21,205.08,18003900.0000,197.76,207.4,196.04,2019,1,-0.0013634592910011741
2019-05-22,192.73,18685190.0000,199.1,203.94,191.78,2019,2,-0.0602204017944218
2019-05-23,195.49,26547140.0000,194.34,199.465,186.22,2019,3,0.01432055206765952
2019-05-24,190.63,14136570.0000,199.83,199.98,188.7505,2019,4,-0.024860606680648694
2019-05-28,188.7,10312900.0000,191.2,195.0,187.85,2019,1,-0.010124324607879173
2019-05-29,189.86,11968640.0000,187.1,192.39,185.0401,2019,2,0.006147323794382751
2019-05-30,188.22,7926475.0000,188.75,192.255,187.02,2019,3,-0.008637943748024937
2019-05-31,185.16,10406730.0000,185.1,189.9204,184.1,2019,4,-0.016257570927637882
2019-06-03,178.97,13064410.0000,185.51,186.68,176.9919,2019,0,-0.03343054655433138
2019-06-04,193.6,13807520.0000,181.1,193.98,179.61,2019,1,0.0817455439459127
2019-06-05,196.59,13510760.0000,198.68,201.2782,191.8486,2019,2,0.015444214876033105
2019-06-06,205.95,20242150.0000,204.44,211.0,201.8,2019,3,0.047611780863726465
2019-06-07,204.5,16003530.0000,205.0,210.8438,203.499,2019,4,-0.007040543821315798
2019-06-10,212.88,10585040.0000,210.25,216.94,209.01,2019,0,0.04097799511002443
2019-06-11,217.1,11653540.0000,219.144,220.9,213.5,2019,1,0.019823374671176244
2019-06-12,209.26,15197540.0000,222.95,223.38,209.0,2019,2,-0.03611239060340858
2019-06-13,213.91,8168260.0000,210.38,214.9,207.5103,2019,3,0.022221160279078687
2019-06-14,214.92,7433402.0000,211.25,216.65,210.4,2019,4,0.004721611892852091
2019-06-17,225.03,12316800.0000,215.48,227.0,214.27,2019,0,0.047040759352317205
2019-06-18,224.74,12715790.0000,228.72,234.74,222.56,2019,1,-0.0012887170599475272
2019-06-19,226.43,6575135.0000,225.11,227.77,221.06,2019,2,0.007519800658538745
2019-06-20,219.62,11863460.0000,223.0,226.9,216.35,2019,3,-0.030075520028264816
2019-06-21,221.86,8202078.0000,216.22,222.18,215.5,2019,4,0.010199435388398183
2019-06-24,223.64,5750771.0000,223.24,225.86,221.02,2019,0,0.008023077616514796
2019-06-25,219.76,6182071.0000,224.39,225.34,219.49,2019,1,-0.017349311393310658
2019-06-26,219.27,8507208.0000,220.31,227.23,218.1,2019,2,-0.0022297051328721363
2019-06-27,222.84,6339710.0000,219.45,222.9,217.35,2019,3,0.01628129703105757
2019-06-28,223.46,6851384.0000,220.99,225.17,220.8,2019,4,0.002782265302459184
2019-07-01,227.17,8237964.0000,230.21,233.0995,226.28,2019,0,0.016602523941644944
2019-07-02,224.55,9259027.0000,228.89,229.15,222.22,2019,1,-0.011533213012281447
2019-07-03,234.9,14201150.0000,239.39,241.57,234.51,2019,2,0.046092184368737445
2019-07-05,233.1,7065738.0000,234.57,235.45,230.8,2019,4,-0.007662835249042194
2019-07-08,230.34,5880542.0000,231.24,232.25,228.66,2019,0,-0.011840411840411801
2019-07-09,230.06,6190835.0000,228.97,231.0,227.28,2019,1,-0.0012155943388035128
2019-07-10,238.92,9145736.0000,234.15,238.94,233.14,2019,2,0.03851169260192987
2019-07-11,238.6,7514430.0000,238.14,241.5,235.8,2019,3,-0.0013393604553825263
2019-07-12,245.08,9200521.0000,239.75,245.38,239.71,2019,4,0.027158424140821535
2019-07-15,253.5,11000090.0000,248.0,254.42,244.86,2019,0,0.03435612861106572
2019-07-16,252.38,8148989.0000,249.3,253.53,247.9325,2019,1,-0.004418145956607513
2019-07-17,254.86,9764727.0000,255.67,258.31,253.35,2019,2,0.0098264521752913
2019-07-18,253.54,4764483.0000,255.05,255.75,251.885,2019,3,-0.005179314133249712
2019-07-19,258.18,7048410.0000,255.69,259.96,254.62,2019,4,0.01830085982487976
2019-07-22,255.68,6846273.0000,258.75,262.155,254.1911,2019,0,-0.009683166782864667
2019-07-23,260.17,5023121.0000,256.71,260.48,254.5,2019,1,0.017561013767209047
2019-07-24,264.88,11072840.0000,259.17,266.07,258.1601,2019,2,0.01810354768036276
2019-07-25,228.82,22418250.0000,233.5,234.5,225.5501,2019,3,-0.13613711869525824
2019-07-26,228.04,10027700.0000,226.92,230.26,222.25,2019,4,-0.003408792937680278
2019-07-29,235.77,9273331.0000,227.09,235.94,226.0325,2019,0,0.03389756183125776
2019-07-30,242.26,8109014.0000,232.9,243.36,232.18,2019,1,0.02752682699240777
2019-07-31,241.61,9178208.0000,243.0,246.68,236.6501,2019,2,-0.0026830677784197856
2019-08-01,233.85,8259516.0000,242.65,244.51,231.77,2019,3,-0.03211787591573204
2019-08-02,234.34,6136481.0000,231.35,236.27,229.23,2019,4,0.0020953602736797482
2019-08-05,228.32,7028279.0000,229.6,231.3673,225.775,2019,0,-0.02568916958265772
2019-08-06,230.75,5564200.0000,231.88,232.5,225.75,2019,1,0.010642957252978306
2019-08-07,233.42,4776500.0000,226.5,233.5688,225.8,2019,2,0.01157096424702053
2019-08-08,238.3,5274349.0000,234.45,239.8,232.65,2019,3,0.020906520435267004
2019-08-09,235.01,3898244.0000,236.054,238.96,233.81,2019,4,-0.013806126731011415
2019-08-12,229.01,4663937.0000,232.99,235.77,228.75,2019,0,-0.025530828475384026
2019-08-13,235.0,4868998.0000,228.81,236.0,227.55,2019,1,0.02615606305401515
2019-08-14,219.62,9562591.0000,231.21,231.5,216.69,2019,2,-0.06544680851063828
2019-08-15,215.64,8231952.0000,220.86,221.56,211.55,2019,3,-0.018122211091886067
2019-08-16,219.94,5207376.0000,216.66,222.24,216.02,2019,4,0.019940641810424837
2019-08-19,226.83,5311748.0000,224.21,227.83,221.7,2019,0,0.031326725470582954
2019-08-20,225.86,4170527.0000,227.62,229.09,224.54,2019,1,-0.004276330291407657
2019-08-21,220.83,7799744.0000,222.01,223.22,217.6,2019,2,-0.02227043301160011
2019-08-22,222.15,6564964.0000,222.8,225.4,218.22,2019,3,0.005977448716207006
2019-08-23,211.4,8559704.0000,219.97,221.17,211.0,2019,4,-0.04839072698627054
2019-08-26,215.0,5054414.0000,213.6,215.02,211.54,2019,0,0.017029328287606407
2019-08-27,214.08,5420727.0000,215.74,218.8,212.03,2019,1,-0.004279069767441802
2019-08-28,215.59,3238625.0000,213.69,217.25,212.31,2019,2,0.007053437967115054
2019-08-29,221.71,5183104.0000,219.0,223.4,218.0,2019,3,0.02838721647571782
2019-08-30,225.61,9327775.0000,229.15,232.44,224.213,2019,4,0.017590546209011796
2019-09-03,225.01,5360546.0000,224.08,228.95,223.16,2019,1,-0.002659456584371361
2019-09-04,220.68,5768696.0000,226.89,228.46,219.205,2019,2,-0.019243589173814427
2019-09-05,229.58,7403322.0000,222.5,229.8,220.85,2019,3,0.040329889432662705
2019-09-06,227.45,4189372.0000,227.2,229.64,225.17,2019,4,-0.009277811656067706
2019-09-09,231.79,4802669.0000,230.0,233.76,229.23,2019,0,0.019081116728951433
2019-09-10,235.54,4883714.0000,230.8,235.54,228.94,2019,1,0.01617843737866172
2019-09-11,247.1,10042780.0000,237.38,248.1741,236.0,2019,2,0.049078712745181295
